id,PT_pos_feat_NNP,PT_pos_feat_IN,PT_pos_feat_NN,PT_pos_feat_PRP,PT_pos_feat_WP$,PT_pos_feat_WRB,PT_pos_feat_:,PT_pos_feat_.,PT_pos_feat_WP,PT_pos_feat_'',PT_pos_feat_RBS,"PT_pos_feat_,",PT_pos_feat_NNPS,PT_pos_feat_TO,PT_pos_feat_DT,PT_pos_feat_(,PT_pos_feat_SYM,PT_pos_feat_VBZ,PT_pos_feat_POS,PT_pos_feat_VBN,PT_pos_feat_NNS,PT_pos_feat_RB,PT_pos_feat_--,PT_pos_feat_VB
804515129039745024,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
804504955583418368,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
804498613988683776,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
804490780001923073,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0
804483215561867264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
804405948487991297,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
804399697691549696,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
804396149176156160,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
804370195976429568,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
804330095007698944,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804273181582364672,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
804243643146076160,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1
804150634169724928,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804126768105930753,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
804113781580328960,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0
858430831198699520,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
858387219429699584,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0
858372109889933312,1,3,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0
858363902626861058,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
858315986939895808,2,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
858311515354660866,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
858268713740640256,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
858244470197891073,0,1,3,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2
858234399761899520,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
858162175554224128,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
858084721976381440,3,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
858062824735748097,1,1,2,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0
857980099227996160,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
857947995110871040,2,1,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0
857945034318127104,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0
857937829845925889,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
857898445205581824,2,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
857881544526098433,0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
857864481585729536,0,3,5,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,1
857792240734920706,1,2,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0
857787760488456193,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0
857787221256130561,3,1,3,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,1,0,1,0,0
857758278230650881,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
857722310677155840,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
857713525044785152,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
857696885422862336,2,1,6,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
857659139304161281,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
857648144745721861,0,1,3,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0
857633849802665987,0,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0
857620130276278273,1,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0
857575104028573696,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
857574738515734529,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0
857573850393063424,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
857526310029197312,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0
857517445040439296,5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
857496108133748736,1,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,1
857474543132319744,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
857440448713043968,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
857399056414461952,2,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
857378740803862528,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1
857329969239920640,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,1
857326432648822784,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
857282014701113344,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
857278104850415616,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
857261463680950273,3,3,7,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
857255495912099840,2,4,5,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1
857252593541804034,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0
857246486874251264,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
857233060588396545,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0
857200105849368578,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0
857187652210221057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857160425410093056,0,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1
857153330094768128,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0
857001336008839170,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856979128024576001,2,0,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,1,1,0,1,0,0
856970709272342528,1,1,4,0,0,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0
856969817093320704,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
856964432089546752,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1
856926606312525824,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2
856908426106068992,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0
856876987725598720,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
856843473173053443,5,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0
856830187589300224,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856816331471147009,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
856780593966845952,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
856692721821601793,2,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856679560343150600,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1
856674370202214401,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,1
856661889539092482,2,1,2,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,2,0,0,2
856659804772859904,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
856659287732518912,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
856636075372142594,4,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
856629072121675777,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
856622133904003072,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1
856617500494229504,3,1,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856596377320787968,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
856586144477327362,4,2,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
856582103957475328,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
856568625838395393,2,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2
856567524581933061,4,2,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,2,0,1,0,2,0,1
856538826919096320,2,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1
856535213119340544,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856504275190591488,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
856499132042575873,2,4,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0
856470319099465728,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
856420005319200772,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
856402159788847105,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
856341118463746053,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
856339415366500352,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
856326910963527680,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
856311757178114049,0,2,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
856294131517333505,1,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
856274264487596032,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
856204536024879104,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
856197123565551616,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0
856187175213334532,3,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0
856155703563567104,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
856155044017836032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
856119102888304640,1,1,5,0,0,0,0,1,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,1
856073913436000256,4,3,3,1,0,0,0,0,0,0,0,1,0,1,4,0,0,2,0,2,0,1,0,1
856044038192996352,0,2,3,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0
856028183828811776,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
855935808347549696,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0
855873911560577029,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
855872053869764608,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0
855843423894597634,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855832579722936324,2,2,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1
855812576869064704,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
855770926499201025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
855768214386683904,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855699601894068225,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
855626506936209408,2,2,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,2,0,0,0
855622322639831040,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,1
855607115280510976,0,2,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,0
855605657864593409,2,1,6,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,1,2,0,1,0,1
855589451468328960,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
855573366908088320,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
855501059611140097,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855491810545864705,1,2,4,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
855477573865930752,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
855470189898498048,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
855428696295038976,0,0,5,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0
855395168392011776,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0
855352446520094720,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
855300835672064002,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
855270152530612224,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3
855218884999344128,1,1,8,0,0,0,2,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,0
855194437072420868,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0
855190608373096448,6,0,4,0,0,0,1,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0
855172249179049986,5,3,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1
855099996491743232,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0
855090014199394308,0,1,3,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,0,0,1,0,0,1
855054478403350528,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
855045165609779202,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
855013947631652864,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
854913403831410688,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,0
854884083469627392,2,1,3,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
854873996478820352,5,2,2,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
854841576094404608,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
854816320004739073,3,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
854797762449289216,0,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,0,1
854792015854391297,2,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
854779183742038016,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
854779163991035904,6,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1
854770758890946560,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
854764080510287872,2,2,4,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1
854752762021675017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
854748994068676611,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
854735285229367296,1,2,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,1
854707417078263812,3,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
854703907716648961,1,1,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
854695474791579648,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
854693434279567360,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
854693051092148225,6,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
854667562134650880,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,0
854620616724447232,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0
854616817226088448,3,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
854592922192404480,0,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
854556414676582400,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
854520511086428160,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1
854484654673477632,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
854478353797132288,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
854477191400366080,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
854393315290173441,0,2,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
854377186186416129,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
854328919805366272,2,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,4,0,0,0
854325052329906177,2,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
854266943565680640,0,4,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
854219193868312577,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854218919707635712,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
854174652456988677,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0
854118789566406660,2,2,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
854095014577790976,1,2,3,5,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1
854077803498811393,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854074996452470784,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
854053457107582977,0,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,0,0
854019633250275328,1,2,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1
854012356921348096,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
854012347412828165,2,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
854004738546905088,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
853995222031896577,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2
853989217709457409,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
853934070807613441,5,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
853860339896774656,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
853858829934743552,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
853850355947327488,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
853846431274328064,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
853835480877727745,1,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
853821545881509888,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853794155079897088,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0
853729720835473408,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853727603391426560,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
853684472700600323,3,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
853679143925551104,0,1,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2
853655672499601408,0,3,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
853637637038628864,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853624128712167426,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
853619016044347392,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1
853610456161935365,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
853571940170301440,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
853548532032315394,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
853516815858716672,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
853501279875858433,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
853420760278454273,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
853412634615533569,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
853392193645662209,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1
853354773860536323,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
853306949579833345,0,1,4,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,2
853246044712443905,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
853226654465970176,0,1,5,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
853176081146404864,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
853072927146860544,1,3,6,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,1,0,1
853047008222949376,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853041363595735041,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1
853026294996586496,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
853015007268716546,0,1,3,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
852973050840698880,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1
852971083317870592,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
852947825688227841,0,2,3,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2
852901562091536386,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
852899249444368385,2,1,2,2,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0
852888158941458436,1,1,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0
852866115403489282,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
852861547122741248,1,2,6,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0
852857626903883776,1,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852835917186211841,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
852831297604952064,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
852806294998106112,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
852714277819559937,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
852702953484013570,4,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0
852675235321139201,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
852669040703221761,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852632332783702016,1,1,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
852621182566354945,4,2,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
