id,TA_formal
808346932624162817,5
808332839364231168,7
808287590596100097,8
808267125207003136,23
808229751819223040,9
808166502167740420,13
808143787834765312,11
808139315977080832,8
808083951407529984,11
808078288543420416,12
808069755236188160,10
807953688836771840,14
807898722961162240,11
807869097279127552,10
807840766156570624,10
807736664042962944,7
807732117253791745,9
807711138507005952,8
807678647280828417,5
807638006819528704,9
807631047542378496,11
807563542509613056,7
807555039967506432,4
807547661805121536,6
807472669088223232,7
807457341138497536,10
807427228355231745,19
807407797780578304,12
807354334170218496,10
807335163428569088,14
807283679793815553,9
807270862999191552,10
807262111999127552,7
807253483271417856,7
807253191058407424,6
807244386744602625,10
807208947430162432,5
807139251540426752,8
807050399664508929,10
807032156417617920,7
807006872402358272,7
806994610975371264,10
806989232954818564,8
806922061490909188,10
806913990353883139,9
806911218946478080,14
806892657385603073,7
806876116824817665,7
806815592544141313,34
806783904141086721,10
806781991861383168,14
806761697088155648,9
806673720630722569,9
806671601898950656,15
806664625580376064,12
806662970436632584,7
806660964175093760,9
806626896624619520,8
806577649745281025,7
806577293317599232,14
806577021530894338,9
806576550481133568,9
806555215302422533,15
806535817883697154,13
806496988049108992,11
806471086208598016,13
806440646898806785,13
806433072191340544,6
806406645358219265,10
806347642292895744,14
806276560252792836,11
806264504581357569,14
806188210552471556,10
806186053627416576,12
806181628833886209,15
806180099678732288,11
806154857367347201,5
806151229139197952,7
806119667643416577,9
806059050467102721,9
806030450594578432,10
806005107729068032,11
805988324762677248,12
805987038537334784,9
805955170295234560,6
805944682438074370,13
805862577792282628,6
805858136724799488,24
805844189481025536,13
805837395421786112,11
805811153834229760,14
805804206796013568,7
805803933117640712,14
805789084375519237,8
805758629471195136,7
805755942923026432,8
805737516842307584,9
805732929573896192,13
805724097514569728,9
805695284705566720,9
805683154392666112,16
805682788892602368,12
805650428587376640,10
805517748491190272,17
805502827669889024,9
805500230691127296,7
805469973665763328,10
805442627462189056,11
805350164680605696,6
805340429289979904,5
805338379076374528,11
805330073066831872,12
805274858758225920,7
805202959630036993,26
805172444713652228,10
805093608483389441,7
805091226655531008,11
805063299805089793,26
805049724407574528,11
804879856672587776,16
804867753555427328,14
804862723926396928,8
804860723599962113,12
804852252288552960,8
804847620984160256,7
804835247317716992,9
804799062012821505,11
804778525127479296,10
804745515392966656,16
804743436024893440,8
804736203752873984,6
804717499413630980,7
804677764574040066,10
804669880582737920,10
804603767366807552,6
804601204085051394,12
804556907709157376,10
804534062480314369,8
804521538032701440,12
804461795788333056,5
804456180873474048,10
804444658826903557,10
804406742272671744,11
804396406958149634,12
804372180549201920,11
804359001450381313,11
804282388872364032,12
804257389163716608,5
804143158657433601,12
804132943228706816,9
858404067617505280,15
858390472489881600,22
858353434977722368,10
858307466911731712,4
858291327347437573,12
858282219307249666,5
858254593481990145,21
858229471396212737,30
858202942142259200,9
858202797036253186,8
858197093361618945,11
858185175699738625,13
858157003549679616,10
858142549235642369,9
858123680454512640,12
858122416312209408,11
858102163586908160,9
858073723450134533,8
858066492151214085,9
858041125864706048,12
858011437184290817,8
858005378847698944,8
858000892636921856,8
858000277802278912,13
857965167459655681,6
857909077967462401,7
857752514128752640,7
857720041072189440,11
857695137979408391,11
857626669825372160,9
857496209317126144,11
857444301382582272,9
857414097134129155,13
857410504352038920,15
857358290178760704,10
857344922978004992,4
857333420162244608,13
857328687355744256,11
857306356155658242,7
857306055537242115,10
857262247869075456,12
857247913927467008,13
857207887076241408,10
857011375268352000,7
856995292197126144,13
856966090261491712,8
856957856591085568,11
856923889150160900,5
856828891721113600,8
856734520799887360,13
856710600566554624,9
856707274408161280,8
856702837069402122,9
856689536990138369,8
856677711565119488,12
856667020707766272,10
856648682162278401,6
856625868025847810,9
856623873575596032,6
856619754441719809,9
856612160331554822,5
856593420646834179,8
856576265201102848,24
856561126242430976,7
856537341502029828,16
856534185028210688,14
856515104824860672,7
856508024642387968,16
856507880530489346,4
856494515812798464,9
856482956424171520,11
856421201853526017,6
856321326696542208,8
856312359199100928,9
856257523426496514,5
856240113373892609,11
856216710587846656,13
856201718257897472,11
856199742123933697,13
856166022151327744,13
856165581124403201,10
856158542302253056,12
856151197643935746,13
856145888023953408,18
856140856759394305,13
856116253546733568,11
856021380252520449,11
856017568649359360,12
856006490913742848,4
855994692441452545,10
855988925269254145,10
855975791565443072,7
855967967594643457,8
855965951283646465,13
855932844350345216,13
855889822304677888,11
855887281193861120,4
855885909765611521,12
855823541090091012,9
855797487671660544,10
855771403773243392,10
855764306474012672,32
855733184658624512,9
855651598151897089,6
855589451673853952,8
855539893698650112,10
855513838099288073,11
855511616162582529,10
855511605613932545,11
855508943266885632,9
855476262688739329,11
855461128276672514,7
855444784328171520,8
855441333397450752,8
855434173078790144,9
855411413430521856,14
855404311236489217,9
855288847483060225,7
855269987413508097,14
855269913505611776,10
855235654644518912,7
855214757271539712,8
855194144175738880,11
855166936757420033,13
855127358604488705,9
855067157075554304,11
855058655959556096,12
855006381249835009,10
854956574271574016,10
854907559060361216,10
854867218756235264,8
854842050424057858,8
854813324386676736,13
854811586715729920,11
854804312869961729,9
854801793351659520,6
854788014312128514,9
854777020416487426,7
854762885494472710,16
854760764116283392,7
854752672641056775,9
854742981437423616,8
854671634485137408,9
854657140161744897,11
854654290438352896,24
854649549566226433,9
854642735957106688,11
854614960994791425,9
854606252797812736,11
854537641190203392,9
854476646035972098,7
854447296339222528,10
854422387139506179,3
854367243228131329,8
854330101776896001,4
854326202378616832,12
854324988987535362,8
854312055117164544,11
854272835338063872,6
854239753532833792,13
854234304133595138,17
854167543279263744,8
854149258781618177,18
854126216940576771,11
854077256960008193,9
854046823199236097,14
854006546396827650,13
853989138311368704,14
853982561265229824,6
853978923272679425,5
853971413023240192,11
853930799837712386,13
853925813066104833,13
853918602709303297,8
853913427043119105,14
853911038537998336,7
853819550927867904,12
853747360983384064,8
853743895439593472,10
853737522983297024,13
853675612610977796,10
853669631441108992,10
853668065799802880,12
853617228633309185,8
853616656882442241,14
853615300289409024,4
853578725744455682,12
853575334264020992,22
853548792192405505,24
853548563602829313,8
853496244060250112,10
853468964281876481,11
853458772966166529,7
853356776783323136,10
853300145869467648,7
853276246209384450,9
853275880168271877,9
853259463696031744,8
853223753433665537,11
853095541596725257,9
853066869183574016,7
853058304905490432,7
853046492961091587,9
853030862060900352,12
853012753027674113,7
853001117717848065,7
852996330494414848,4
852970217563185152,9
852949076345835520,6
852925534325661697,13
852912116961095680,7
852897996429828096,16
852845152007802881,15
852813057101242368,12
852810927124627456,11
852808505949958145,11
852767325132476417,12
852734751689461760,11
852675892690145280,10
852656395602333696,9
852638811905556482,26
852598544393437184,9
852593113776484352,9
852569597475729408,8
852562453179363331,9
852502889104896002,10
852502185619464192,9
852496158056480772,7
852366878857191424,10
852340825606557696,8
852340570785763331,12
852329629750841345,10
852325506083147777,12
852294035154796544,6
852290233903321089,12
852273826327126017,9
852256184954478597,5
852223579504693252,10
852179776836161537,10
852166288663293952,8
852140870799421440,13
852120510473351168,13
852110890057035778,9
852089681642762241,10
852083942920519680,11
852057713668493312,6
852036168711512065,8
851962267239403521,11
851835988213149699,9
851834364182892544,11
851827285539868672,9
851803453181526016,11
851786950528946176,7
851777907781402626,13
851773107660619778,12
851728784353103872,14
851716351718821888,4
851683571052027905,25
851620074712686592,11
851590625409609729,10
851588698542137344,8
851568980372340736,10
851535794863001601,10
851515163207454720,13
851513870313238529,6
851496464572436483,13
851491472541179910,8
851487859655815168,8
851483668199514112,12
851476879668383744,5
851472352647028737,12
851457790640103424,14
851403560784990209,7
851388667151228931,10
851385003137269761,12
851384535019376644,6
851305772772466690,7
851239519093391360,28
851206892819021824,13
851152882586058753,9
851148928435310593,7
851127916645756928,9
851108703755489280,11
851104941087313920,9
851075859926716416,10
850966513293168640,11
850921237186568192,14
850844580836782081,10
850834422962237440,8
850784544714305537,8
850768560624414721,5
850763443510620160,11
850755132878966785,32
850730622289162241,9
850720315743318017,6
850720009278169089,18
850687444618018817,7
850686673256144896,12
850527203666296832,11
850500855346409473,10
850488010818715648,9
850475783911034880,9
850463519988494338,23
850462918110056448,10
850454921526882306,4
850420041732554757,11
850415473464414208,10
850394125971197953,11
850349828995510272,12
850330588858941440,9
850328794749652992,8
850267866637021184,8
850248039352516608,11
850245778106753026,9
850217115730575360,14
850211212734242816,13
850102272742662148,7
850072539787341825,14
850004767761977344,11
850000158288891906,12
849999919276597248,10
849935180311744512,5
849917233564459009,23
849877639749828608,14
849857465185439744,8
849856992869048321,10
849842654825283584,7
849758322475630592,11
849735805878894593,19
849726117229596676,8
849713461596696576,9
849668303408832513,21
849630292918906880,9
849602016016027648,15
849596274328338432,9
849457332526485505,8
849449265973866496,14
849402982139613189,10
849385982923345920,13
849363140622077952,15
849359072860282880,10
849329669522501633,14
849317904914972672,9
849314377245364225,8
849313124188655636,9
849292116262080512,8
849290771735990272,9
849273610896363521,13
849272699516014594,12
849270430917591040,10
849257124286930945,9
849246940294459392,7
849240879688802304,13
849183432991272960,7
849147856078471168,10
849147054895058949,13
849134438185402368,7
849071018836545536,10
849046281058123776,10
849027231879839744,10
848963326092726272,7
848960804212920321,13
848955765264134145,9
848921815967834114,6
848852530385887232,11
848837828591190016,9
848837753567686657,18
848774078504763392,8
848754708701466624,7
848716595954319360,11
848708662772330496,5
848677653636952064,16
848641194045386752,8
848625339366617089,8
848575772646412291,10
848522964102508544,11
848466289374920706,13
848351780371128320,10
848300947604258816,14
848296798200487936,11
848274567701430273,11
848235523055505408,12
848233511278571522,25
848217490253643777,9
848163292715659270,15
848097614360981504,8
848022115840393216,16
848020372079378432,12
847984372024324096,9
847940029045407744,6
847928241998315520,9
847925814855380993,12
847917689762963459,12
847898697908224000,6
847859831176343553,8
847858205522886658,8
847822043840221184,8
847812698918313984,13
847788254900477952,7
847751191979098113,13
847743636917731329,10
847711349480214528,6
847700712733630465,10
847692077567623168,7
847690708156678144,9
847682631214931969,18
847676596559372288,9
847674872188723200,10
847650431484346369,10
847637324443770880,7
847580452361834496,10
847545104286064641,5
847537326297317377,9
847536771286142988,6
847534267932344320,12
847531358243102720,12
847514038967943169,14
847453416385368064,5
847431382443806720,12
847368405430575104,9
847274737919156227,9
847254196881575936,13
847244642957500416,10
847195429259350016,8
847172764477935617,34
847160857201201154,11
847145099637260289,9
847125035416522752,10
847122775135469568,6
847116199796379649,10
847109361134645249,12
847087200093294592,15
847085629611655170,11
847082512941830144,17
847049720451256321,12
847031669521629185,5
846936194839666688,8
846935530218516480,8
846935201322356736,8
846927664191557634,14
846905304960942081,14
846856972628578304,7
846855929077358592,11
846846062539235328,10
846829415409635328,11
846827072534302725,16
846799136255041536,13
846792171248324608,10
846770505680113664,13
846752218372063232,9
846616453356945409,11
846512266052878336,7
846484515493175296,6
846458827692216320,10
846433783502954496,3
846395140864274432,10
846390614266728449,8
846374712989175810,6
846346154115825664,8
846324525964935170,9
846304555906355200,27
846296224194027520,10
846285485873991680,6
846279085273812993,19
846278121003339777,13
846255234624229376,7
846119909176303616,16
846118352653307904,11
846116664378765312,9
846101418964594688,10
846096968300613632,9
846081239572529154,10
846074279506567169,12
845978898731032576,5
845970096862478336,8
845935703263510528,6
845841492170166274,7
845811484743544833,12
845807514750980100,7
845766392477634560,11
845756462156730368,12
845749202839748609,12
845747368293289984,11
845679979782377473,13
845666069389959168,7
845665026136559616,12
845641676202893312,9
845641194227056640,11
845631109773901824,8
845597218564423680,8
845553596917858308,7
845548187846889472,10
845528887010340866,17
845518464269914113,7
845479749359161344,6
845475442945613825,7
845462891709026304,6
845429780568821760,9
845399108177334272,8
845372837997236225,5
845351206021185537,9
845349969754275841,12
845302502337728516,3
845299059506266113,17
845243697197408257,21
845207595996590080,7
845099463915945989,11
845041989582237697,4
845012737872814081,8
845007389850042368,11
844970505836777472,1
844932017112403968,14
844906068283154434,4
844897940833533953,7
844894029754126338,14
844753837315502080,9
844744209177436160,6
844723013719347200,11
844705159359934464,14
844696047129628674,10
844689171788845056,3
844672553188806657,14
844658491012866048,11
844639902260215808,8
844602148637827072,11
844595836185128961,18
844556863878385665,12
844554226583949312,10
844516948834693120,13
844503929736040448,8
844492813261852672,15
844452350286872576,19
844428948993982465,7
844331970935050240,8
844330927962705920,11
844301103911108611,13
844287071296634880,10
844281971064889344,7
844271642813628416,28
844260130208137216,14
844207991100522500,5
844202601675677698,13
844150737143848961,15
844147931066195968,11
844136133449736192,12
844115118338248704,7
844104552685195264,11
844012414056239104,10
843984170862989312,6
843934440434876421,8
843898202097156096,10
843896235119534082,15
843892663673901057,9
843884874117406720,6
843881359064158212,10
843871291652345856,16
843850875609075712,35
843836692754845696,8
843829500769112067,8
843810377217511424,16
843809421423792128,9
843773941168685056,14
843734656717639681,11
843724085171511296,11
843699898868551680,8
843659079373520896,10
843619621215309825,23
843613058522144768,11
843607852837195777,7
843554621163368448,12
843538851721297923,10
843521434987249665,10
843507630983299075,24
843477424570548224,4
843472381272309760,12
843408743379300354,11
843380786506207233,11
843373851115438081,11
843311097285431296,8
843306788304928768,6
843229937033207808,11
843164867431415815,13
843154462864785408,10
843105822985150464,9
843045952961286144,9
843032498259070976,11
843025311835045888,10
843009076770430977,16
842980653675220992,15
842953265113452544,8
842947399022649344,15
842918749728657408,26
842905155033010177,12
842879221215051777,10
842748612564078592,35
842741729988087812,6
842722235286798336,12
842713378971893762,11
842699798914514944,9
842676895133196288,7
842659940074438656,10
842619030309666816,15
842465276532740096,10
842393832998215680,8
842379394811326465,10
842366962386759681,10
842342207927513088,11
842332114150400001,9
842318552937955329,7
842306705753026560,6
842301619622535168,9
842288674553368576,5
842249881465044992,8
842233940001849344,12
842226259165908994,10
842212575517515776,8
842201253878849536,15
842200753569701889,9
842179877163823104,14
842069154362466304,19
842026729241759748,7
842025109938442240,9
841949565406334976,9
841934510220533763,15
841903550951231488,13
841898042798313472,8
841819991624323072,9
841815977503387648,6
841797365967265792,11
841749479745282052,10
841725562972438528,6
841710603882418179,11
841692429090770946,8
841661316435718148,13
841647609655762944,9
841644204904370176,4
841627477491441664,10
841602307699572737,8
841595136953991168,9
841564842972585985,8
841551109210619905,7
841521791789092864,11
841516316901150720,20
841514246416551938,9
841464172533669888,21
841401236985434114,12
841395145975173120,10
841388397692387328,8
841359806397071361,10
841342166777577472,7
841299179351789568,14
841295350262595585,8
841286100169719809,21
841264851452329984,12
841256175433854980,10
841245037597995008,7
841159135756460032,6
841066231788634114,8
841064768630902784,7
841055941852311553,9
841053929286860801,9
841049420535865344,9
841047907696533504,8
840989014282915840,13
840988327624998914,3
840970699212746760,7
840940705375694848,11
840928655761166336,11
840898923749347328,24
840853261301223424,9
840847338335809536,12
840793430297006080,7
840786312940670976,5
840744023627198465,7
840736100725469184,6
840719201136386049,11
840646078659723264,3
840642595042840577,9
840587158373171200,2
840560465507995648,9
840524126930497537,5
840503681455910912,11
840421874349813760,19
840385570526355457,12
840374216830664705,8
840351713647349760,5
840333015813390340,9
840328960416337920,13
840314331422158849,15
840293632162783232,7
840288014983143424,19
840253704674672644,8
840246028846657537,7
840243523005874176,8
840227536051290112,9
840215707648425984,7
840182974826057728,13
840138567070371841,7
840137676460240897,9
840009397015310337,13
839986450984775683,9
839985656730419200,11
839968556091502593,12
839962755616673794,13
839961757774983173,12
839915307191926788,10
839905882783776768,8
839896826010603520,9
839879733403873280,7
839873734148227073,9
839870216905625601,7
839840148187676672,6
839789604173676544,8
839779294985531394,8
839772514855366656,12
839769015262330880,12
839763486464950272,13
839755163447492609,9
839752321110261760,6
839747647732867072,8
839658247736930304,8
839624246389325824,7
839584511432224771,6
839581592125378562,8
839580762143875072,11
839572668202508289,6
839550191132778496,195
839530277399584768,9
839491214063861761,8
839491066151768064,12
839438054204985344,19
839429073214504961,9
839391918643609600,16
839332348558630912,8
839284562471620609,7
839278543020371972,11
839264682254925824,19
839227981658796033,11
839198413803651077,9
839166507628249088,10
839142878152622080,18
839134464194260993,5
839132087638720512,8
839120170752815104,10
839014265214349312,9
838996388683911168,9
838994120165232640,12
838924939038183424,12
838865973247676419,8
838835338659393538,7
838788702633668608,12
838783689194672128,7
838760728223973377,8
838759856437936128,8
838757567480250368,14
838721294103347200,14
838715809044312064,11
838713693735092225,8
838701189655113728,10
838696163897389057,15
838687295200968704,6
838606266733891584,10
838472140395540488,7
838467933256941572,8
838464134542934018,8
838448152579563521,14
838427880258433026,10
838409261294235648,12
838335316507361283,5
838334821252358145,9
838263351465689088,10
838253318539358208,12
838242407527243776,8
838237890140389377,12
838205633459519493,6
838199922688208896,9
838184833830498304,8
838173923921571840,6
838165979771322368,13
838149246314479618,12
838139740331393024,8
838139494544990208,7
838121291500695552,7
838121120352043008,7
838118602301714432,10
838112336833572869,10
838071438607273985,12
838056579954065408,9
838048120923648001,18
837943199620530176,11
837926505569107968,14
837920799520612356,12
837904192744259589,14
837895132389105665,12
837871723613671424,6
837804664796086273,12
837787689202106372,6
837782744608477184,12
837778599302336513,12
837775366676602880,11
837720870185537537,10
837716709192658946,12
837662349712572416,6
837641993299836929,4
837641620459827203,12
837577032951181313,10
837520837418729472,8
837498487935741952,9
837495266353766400,6
837457834480713728,11
837442711351349248,9
837433885214523393,9
837418400909504512,8
837407325640134657,0
837402172824379396,8
837388813517357057,10
837381026506747907,9
837368893190590464,10
837364438365765632,10
837359360011603969,14
837344269279113216,10
837298324415860736,9
837238057032101888,10
837205836531367936,7
837183212749225985,15
837172625810067456,6
837165576518840321,15
837138784600883200,11
837135720926044161,11
837085070292836352,5
837030432868814849,13
837029320707063812,15
836976157392310272,6
836911421447372800,7
836907048554094593,11
836886451690344451,11
836878682870403073,10
836845201939435520,5
836827354529947650,4
836749210112294913,11
836718778742366208,9
836682404819570688,8
836448851913543680,10
836441050902310913,6
836410867088568322,11
836379775362990080,8
836365099279532032,9
836305503353466881,11
836256378876493824,11
836171537422172161,10
836170988404486144,5
836143870366867456,9
836106673773150208,13
836087701162053633,9
836079734312271872,9
836042779914616834,9
836021812488196097,11
836013516742090752,13
835972722706497536,35
835966452175892480,7
835961391135739904,6
835953245189206021,11
835951824398057478,7
835813946464546816,9
835774422602690561,5
835745849825247232,6
835716022850179072,12
835654274742878210,10
835644960745533440,8
835623183294291971,30
835615123461009412,12
835564206304940032,15
835560697115381760,8
835559871571443716,12
835501813486989312,20
835498927398977537,0
835444233356128257,12
835425052422246400,8
835303300610260992,8
835289937708724224,7
835258760201453568,10
835257587926986752,8
835256788333260801,8
835226035914436608,10
835216005869678592,12
835193621276160000,9
835192119916642305,22
835181354006392832,6
835102481877118977,9
835091886041858048,8
835005086388609025,9
834908530603880448,8
834890803218546690,10
834870689333145600,11
834794740893757441,7
834741118243831809,8
834719970936369156,9
834711672401043460,10
834629816825438209,7
834620055929417728,15
834551091048153088,7
834520660072349696,9
834513349161402368,3
834483437088231426,14
834452739321131008,8
834439378214776832,9
834397634144194560,11
834236302082064390,12
834221299262185473,10
834211808743419904,12
834201292503396352,12
834196780157906944,10
834188734224556032,11
834164820488417280,13
834162336294264832,9
834149539380678656,8
834144117722640386,12
834137053705166849,4
834129337842536449,7
834120762227302402,8
834112896737099777,8
834107110111707136,11
834097857925836800,10
834054687313768449,10
833949413504598016,5
833892557541212160,5
833881437912838145,13
833862119078653958,27
833858827795759111,9
833822533887651840,10
833820089820516355,3
833805181963890688,12
833670318766055426,10
833652197208489985,11
833651954832261121,16
833624311592255488,11
833614352771055616,6
833559430306398208,11
833502428158914560,8
833452504893362176,8
833355904401674242,5
833334949583400960,8
833273133561819136,15
833107835999420416,5
833057012049063936,12
832999457067302912,8
832947779127291905,13
832937721010257920,8
832907766348005376,9
832889183198904320,10
832827236415832064,8
832786561343172612,8
832769105329582081,6
832734612661030913,10
832720805054160896,8
832717834656505861,10
832708972369080320,12
832674542027894789,8
832662238313881600,7
832611110004092928,9
832603521220501508,11
832597980540698627,9
832464220063010819,20
832462759317037057,8
832441751726080001,8
832404223929245696,10
832377262158737409,8
832375219838865408,8
832374004207992833,7
832218437397131266,14
832164493224316928,4
832144911847813120,7
832115043412168704,7
832080576966455296,8
832005574787207169,11
831951216435482626,7
831949093090033668,8
831940675868487680,19
831892337823465474,2
831880907934015488,12
831858137732935682,9
831810269236121600,10
831767506457128962,48
831689515274211329,10
831676379490091009,8
831616791155720192,12
831606462891827201,3
831583956470337541,8
831577949270863872,10
831535758460727296,9
831502264191873024,11
831327355645919232,8
831320059784069120,8
831302950043709440,10
831241496644952065,5
831225208421888003,6
831201338046439426,11
831199257713659905,7
831197501826990082,6
831191289852997635,11
831189067643633664,7
831184691923398657,7
831175874141634560,10
831174957774282753,5
831170837898211328,15
831163531747696640,14
831142568540962816,6
831088738780450816,5
831085520151248896,12
830961376281632769,8
830869163249905664,10
830864110678048768,13
830845931729727488,14
830840581005967362,8
830818582665842689,13
830755789576998912,8
830684282431610880,13
830678580782841856,8
830663210697121794,10
830623559575814144,8
830570347720220673,6
830555425808457728,9
830539722476892161,7
830522502820540416,12
830499588842729473,11
830461468550262788,10
830439004164194304,18
830408783318880257,10
830349456881098752,9
830328269345927168,11
830319711803957248,11
830307019513028608,5
830303104851664896,11
830301115518504960,8
830206493257560065,9
830205967975460865,9
830201207931166724,13
830193382601396225,13
830152108951212032,12
830121753942818816,9
830098097724387329,6
830086853231525888,12
830075525985079296,7
830044101076721665,11
830029266968469504,6
830013214285037568,10
829997876948377601,7
829910370936463361,3
829893310047215616,12
829868389090799616,8
829864224532881411,5
829789235095957507,10
829785395667808260,5
829744428059328512,9
829678776128831488,7
829663952468598784,8
829647381444624384,8
829605775484080130,9
829525370252718080,17
829517694852538368,6
829508502179557376,8
829450734848598024,7
829396771642105856,9
829395541805191171,6
829356372206710787,8
829335943530283008,12
829245386304917505,8
829224690203951108,11
829144633544306689,12
829124596641185792,7
829094663495753728,11
828961543849201664,4
828942011495567360,10
828937353146335232,8
828931351999049728,9
828908283025043456,7
828894823897669632,11
828755166128119809,5
828755161522794497,10
828740064154886144,7
828718974078681090,11
828609227887411201,6
828559679349465089,8
828515597092868097,14
828496120040955904,14
828491921828040704,11
828481233449578496,10
828453197090004993,13
828430077629186049,7
828396260994510848,7
828392525069180930,8
828385469343870981,13
828326455050375169,8
828301951272157184,9
828301585054834692,10
828280526616145921,10
828280304104271875,8
828273149762494464,10
828237997933932545,18
828088406165032960,5
828083245610913792,33
828038201864495105,9
827936006594781185,11
827788790265700353,7
827761870916423680,8
827698277625823235,12
827686794212827136,13
827652901350862848,11
827649118113640448,31
827606333721436160,15
827601283712483328,9
827589522800132097,9
827586457082724352,11
827537404504453120,13
827527078115409921,6
827504151647121409,10
827449048831365122,8
827418864552177664,10
827417572526157825,10
827390944244756480,6
827344150051876864,7
827327011567833090,7
827302525854482434,8
827285219283709952,13
827245213601165312,14
827240540659789824,7
827227710510493697,11
827205595195269120,1
827204961293447169,7
827166185007480832,10
827162230806413312,12
827154630153031680,15
827139579572604928,7
827124411882930176,8
826999854467518465,9
826988517737758721,8
826984347035115520,6
826917042443997185,9
826912031404093444,11
826908738388766720,13
826900435197898753,11
826893639976521728,13
826841320518012930,12
826838677766668288,11
826789742675099648,13
826750744418217988,8
826737232388190209,7
826721527085178881,12
826709428980289536,8
826701717433679872,5
826691603171594240,4
826664414933872640,9
826659854643257344,10
826641360115662848,6
826604096987738113,11
826577305984258048,11
826567890560233474,9
826561976348372993,8
826526077300436999,20
826524737891348480,20
826487710172864513,9
826459027781607426,5
826416908891197440,8
826384548447580160,14
826338070538633217,30
826334034351398912,12
826234147664445441,9
826104376175493120,11
826102664278769670,6
826096060888150017,8
826094512556634112,13
826072500287201285,9
826022151434141696,10
826014658549129217,14
825843986703204354,9
825842465475330048,7
825827373165735937,13
825822887177248769,7
825788612088299524,10
825770491650662400,12
825702795437305856,9
825690655708028928,9
825660783967207424,10
825490171370029056,7
825407827107799040,9
825403322928623616,17
825327822214402048,8
825282945221001216,9
825261174170275840,9
825191122574200835,15
825177646623490048,11
825172740386729984,13
825172551676596224,12
825167156971175936,12
825166517016879104,14
825142347679666176,18
825113676151681024,8
825108969001713664,10
825059587493679105,8
825029971831881728,5
824984061861044229,12
824913421057523713,9
824898385098321920,18
824829347974496257,9
824768813812084736,11
824762108424368128,8
824747773878743040,10
824671737543618560,7
824610408090730496,7
824519420743593984,14
824477980231630848,11
824474473176915968,8
824469415840382976,9
824448034016788480,12
824410857488670720,18
824317165847330818,4
824313863281770498,14
824284482157113347,9
824278812426899457,10
824252362315497472,6
824242487497818114,8
824143866110574601,7
824119613654974464,12
824060881235546112,16
824011162559901696,11
824006367749046273,7
823989005532430336,23
823975325851787264,13
823956983787253761,12
823940307641389056,9
823924080617390083,10
823828878879768576,33
823795499635539969,6
823750179689996288,9
823611057428111360,11
823606228676907009,15
823605623631790081,20
823599887505915904,10
823576877218594816,14
823539303871631362,12
823525773793513472,10
823500971330469890,9
823471607003881472,5
823470946921172992,8
823457547680157696,7
823444197655060480,11
823396091823411200,7
823349021624377344,7
823314626020515842,9
823296691671564290,8
823294426608975872,10
823271265423204352,11
823252404355342336,11
823251276951617537,12
823221392644698112,13
823211123847659526,12
823154353645228032,15
823153929110388736,9
823141829252182017,7
823129832770912256,12
823048272235347968,9
823015399713337344,10
822981734396493825,9
822973170676334593,5
822967656953298944,9
822886023336251392,6
822869766411079682,12
822835040560312320,11
822822516574060545,13
822792639741394944,12
822700237529587712,7
822696484495888384,7
822686401187762179,5
822604518697398272,9
822602630107168770,8
822575939808858114,15
822566198810386432,5
822561650255466497,10
822560030746615808,14
822532028105183233,8
822526690559741952,9
822491035934801921,5
822466254141345792,6
822424528181719040,8
822413876390219777,6
822382378714824704,8
822369763477323776,8
822319783261544448,7
822280958787383298,7
822234690920837120,12
822229657856671746,7
822224372022857729,9
822217101712703488,16
822192412126773248,3
822165929178071040,12
822156894810869760,12
822152144241295360,9
822137863005491200,24
822025000194609152,14
822001932155883520,6
821988556184977408,12
821957363439697921,11
821889933191315458,9
821841322076241921,7
821824530696048641,8
821804716883636229,10
821762635985289216,9
821757143166681093,12
821745483605573634,10
821741699475054593,11
821741597561864192,12
821726858156838912,8
821703440875323392,8
821658394708672512,13
821649955844669441,7
821624227954642945,8
821620916970987520,5
821512795283931136,10
821468153754566656,11
821460508821848068,13
821450528911716354,13
821414293690257409,14
821318652603600897,12
821311347111657536,15
821309350253887488,8
821235609612197888,8
821150081910980608,10
821107514641149953,3
821093713841627136,9
821074547608788998,15
821073792793452544,7
821052930455404544,16
821034327286943744,10
820978926692483072,12
820960045236187137,10
820936477957881856,8
820895868203085824,33
820876995210989568,10
820874386341236736,12
820860909958602753,8
820840531077058560,18
820810247329685504,9
820798557234008064,11
820749950216794114,12
820744367065485313,8
820703507292549120,4
820676689168662528,0
820661367615213568,4
820639192527106048,7
820571571668406273,7
820548347161444353,8
820518633541685248,6
820510101824032768,8
820495174300274688,12
820488923126317056,10
820423470567792641,8
820402421750964225,8
820354050180939777,6
820348356711116800,17
820274286380417024,10
820254141062795264,9
820237254354411521,12
820216945551278080,8
820180519526744064,11
820178109743800320,10
820087263795302400,17
820071459330686977,8
819969008866906112,9
819956458175467520,13
819861046785671170,9
819816257574862849,9
819786058460037121,8
819733336910348291,11
819725756033105922,5
819725688550912000,13
819718628664864769,8
819707891473125378,14
819697101294731264,17
819695488609951744,9
819687153089253376,10
819684958012903424,6
819682354499375104,10
819678203354693635,13
819641606101942272,10
819617061097930752,12
819604389832912898,15
819578282580512768,11
819564625037586432,12
819552322682503168,7
819550487175426050,12
819529922444140544,9
819514268882190338,9
819499358399959041,14
819401519820783617,9
819371120373723138,10
819357006318407685,14
819355989468184577,7
819345665612455936,10
819256824402767872,11
819248206244675585,16
819245026949599232,13
819242476791730176,12
819234983181250560,15
819223760637165568,9
