id,PT_formal
819039134148952065,14
818988454646259712,12
818927696793182209,8
818924881278619648,13
818895828353880064,16
818831011668602882,8
818794790892474369,12
818789681437536258,5
818774408974270466,9
818759554498527232,15
818757042609471488,13
818720344978628608,17
818701870420164609,12
818698890375548930,12
818676008358395905,11
818672195174100992,13
818668692674412544,4
818648069910634496,15
818528484695937025,8
818502617915604992,10
818491315520413697,17
818478285470466048,8
818435796579614721,10
818434749123399681,17
818420357052923904,6
818400683846144000,12
818377220141916160,13
818345327786860547,7
818338661787836416,13
818334554750648320,6
818193577129996288,4
818188576030597122,11
818168806451331072,11
818152842947072000,9
818138457923059713,11
818135676952645632,14
818130149119885312,14
818127637814145024,18
817928846817325056,17
817928817608159238,9
817917415526989824,3
817913769514897408,11
817911125849337860,2
817897540188327936,8
817876928371822592,13
817861946930327556,5
817797700682977281,13
817791839206047745,5
817753856725622785,6
817750372064358400,7
817716812070559745,11
817668864687411200,9
817666224607948800,11
817665149452636160,12
817631302971224064,11
817578404627312640,6
817574057117908997,15
817534222139265026,10
817519807960588289,13
817482630262358018,11
817441905726418946,16
817430544241790977,9
817370344302460932,10
817357591370223618,11
817298413888950273,11
817287112340963328,8
817133846277791745,10
817102120579174402,7
817094500505923584,10
817092913024958464,6
817084050997440512,10
817054806330277888,13
817044997572698112,14
817034683645038593,8
817034675562696704,16
816983857350275072,14
816803907104108544,10
816797228752900100,9
816778245827870721,15
816775260238397440,7
816748690689970176,9
816737488081473536,7
816716447837732864,12
816711050297049088,7
816697011894362113,4
816675727890382848,11
816638886206210050,8
816607610866528257,7
816562788264976384,11
816517268444057600,5
816507889296752640,11
816471806487961602,5
816471416275083265,9
816410061241094145,10
816366788812402688,8
816361025876488192,10
816344379531132928,13
816335846878089216,8
816312333463126016,4
816294213956620288,11
816284485297799168,15
816264846715064320,7
816261442420801536,6
816254537086418944,9
816232162391375872,11
816189856753664000,11
816154956336074753,14
816104801016561664,8
816072582545965056,7
816024291414315009,6
816023201968979969,6
816016477841137664,15
815990056859078656,11
815928915072053248,13
815841726204153856,10
815780412924407810,9
815734746848395264,11
815732088506880000,6
815725437406085120,9
815644089353981952,13
815583509779742720,13
815558199818547200,10
815551160090238976,8
815542822514343936,13
815490251363905536,9
815485240965812224,7
815460661798895616,12
815288176847757312,8
815283896426360832,14
815282332441710592,12
815238591441997824,13
815210194829451264,4
815207640728936449,11
815206628375097345,3
815198328547844098,5
815191046036606976,9
815120339474804736,8
815036125551149056,8
815011614667796480,8
814942841726271488,8
814936619186847745,6
814858423665905666,9
814851931239829504,8
814847845354340352,3
814833557151608832,11
814809800710176768,14
814808335107100672,11
814795927911272448,9
814775742231965699,7
814758442799890433,10
814694002662506496,9
814612981325721600,11
814606980950216705,11
814591834232094722,12
814582383659905025,1
814582233835175937,9
814578515324600321,13
814568874255544320,11
814556395165089792,6
814551569404493824,8
814533996449304576,8
814526650595610630,10
814496306001575936,13
814491313177362432,13
814471333803335685,13
814453221401956352,15
814365388179914752,13
814310612356464641,10
814272527270809600,12
814265934227656704,9
814264721088139264,13
814229484605939712,7
814196758301540352,8
814146156997595140,10
814114356870971393,8
814029697143058432,10
814028751554117632,7
814024606923313153,11
813940724404224000,1
813922670807023616,9
813794923296260097,14
813734482893225984,12
813731276142346240,4
813724888078938112,5
813664551296266241,6
813520032437272576,14
813518695750307840,8
813504668533784576,7
813480195709693952,13
813424806892830720,2
813411551050928128,15
813406088099860481,13
813331783513149440,11
813327246278569984,7
813325998263533568,10
813285757053964288,11
813281915281219584,6
813264342544162816,5
813219319232479232,1
813211298284638208,6
813187654976237568,7
813143405089918977,7
813142358820847616,7
813134728895299589,11
813108059413180417,10
813076834074116096,9
813059287513759744,12
813033187656011776,10
813019070874484736,11
812995533195317248,9
812976412562980864,11
812929180493082624,12
812927105709305856,5
812890624416419841,12
812864316042903552,12
812761763565408257,13
812741572030844928,11
812680989172502528,7
812559439345553408,8
812524636286124032,14
812524456291737600,6
812475987208339456,7
812444625080352769,8
812423088214253572,11
812413725399359488,13
812389840289497088,15
812357121182470145,9
812350688617435136,13
812341978490957824,8
812322665662914561,13
812319103583195136,9
812289200041185280,13
812284155673346048,14
812257951108960256,14
812251153559916544,14
812249002360107008,16
812220257968553985,6
812153260916310018,8
812138286361800704,17
812131071781388288,11
812115572058189824,8
812064543002214400,8
812043720812068864,6
812019905834975232,8
812012486669041664,9
811990947525459968,11
811983161341149184,8
811980891186675712,12
811955998831341568,6
811939672393973761,16
811931772988452865,7
811918059355209728,11
811916964931260416,18
811891523352727552,13
811843985727692801,12
811843043708047360,11
811814208195194880,14
811768657915351040,8
811759918315237376,10
811728888158179328,2
811702454362447872,25
811698768861163520,10
811686438580420609,12
811681665500188672,8
811679957474754561,12
811633486037680129,18
811626116561649664,15
811514325257125889,15
811514085489700864,10
811466263553835008,10
811451519400902657,16
811371864392167425,10
811354424039837696,13
811330227309867008,9
811327846299865089,14
811319275264806912,14
811307287872753665,9
811286131878797312,8
811285299867348992,13
811273779758374912,5
811224431066566656,13
811217617268547584,16
811177553876623360,10
811042612182482944,21
811024655939149824,3
810997655795040256,8
810974518730772480,13
810955604294565889,9
810948071353892864,9
810935681635811331,13
810932592539222018,11
810920169304391680,7
810918138988601344,11
810815532601671681,12
810813571412193280,6
810718421973241856,10
810716438629588992,12
810711259540819968,11
810677634518683653,14
810654636625502210,9
810635121997074436,6
810628482644537345,8
810621187088928769,2
810612882429845505,6
810590047426723840,16
810587843781279745,10
810554201700868096,8
810540438595784706,12
810514967740973057,6
810487028899074048,11
810479766457503744,16
810469672172797954,10
810468087753572352,13
810462888414642176,7
810454015674818564,9
810365491525074944,6
810306373607100416,11
810266081369722880,13
810147678122344453,2
810127436755116032,17
810033061370953728,5
809914555564441600,11
809847810799464448,14
809845772174983169,13
809819252463116288,12
809783177367654400,14
809704629663571968,6
809683397639544834,17
809681996544929792,14
809658088580120578,12
809611515666067456,12
809542899838746624,10
809521114263130112,6
809520960697155585,9
809495771338915840,10
809483001499369472,9
809457756256223237,13
809449962253811713,12
809420690269081600,5
809408116777488384,4
809316226203787264,11
809284608600719362,5
809269004208476160,4
809261743700668416,9
809253908476465152,7
809198377313402880,2
809143429900992512,10
809142502297104384,11
809121284445577216,13
809120780948803584,4
809118937627627520,9
809106989817229312,10
809085121978568704,11
809081289475325952,14
809037731548565504,11
809028533007872001,8
808971746317660160,10
808934668146016256,10
808862579904880641,12
808798338757828608,15
808793629871390720,13
808763435634819073,12
808741802933108736,7
808738806887317504,9
808728966089633793,9
808709340530085888,11
808695611864317954,13
808634710733836288,5
808623799956545536,9
808583922107957249,11
808579689279324160,8
808554046281883648,17
808544039385657344,15
808543473817321476,11
808518049401802752,18
808499281296576513,8
808477171266121728,6
808459691059724289,5
808435264704118785,9
808406072574803968,12
808399703658418176,17
808383439380549633,5
808346932624162817,9
808332839364231168,11
808287590596100097,12
808267125207003136,12
808229751819223040,6
808166502167740420,13
808143787834765312,10
808139315977080832,8
808083951407529984,9
808078288543420416,11
808069755236188160,5
807953688836771840,14
807898722961162240,12
807869097279127552,17
807840766156570624,12
807736664042962944,11
807732117253791745,4
807711138507005952,10
807678647280828417,10
807638006819528704,9
807631047542378496,11
807563542509613056,6
807555039967506432,7
807547661805121536,7
807472669088223232,7
807457341138497536,11
807427228355231745,14
807407797780578304,12
807354334170218496,7
807335163428569088,15
807283679793815553,10
807270862999191552,11
807262111999127552,9
807253483271417856,7
807253191058407424,6
807244386744602625,10
807208947430162432,8
807139251540426752,10
807050399664508929,11
807032156417617920,6
807006872402358272,6
806994610975371264,19
806989232954818564,13
806922061490909188,11
806913990353883139,11
806911218946478080,12
806892657385603073,1
806876116824817665,8
806815592544141313,12
806783904141086721,7
806781991861383168,14
806761697088155648,11
806673720630722569,9
806671601898950656,9
806664625580376064,12
806662970436632584,7
806660964175093760,9
806626896624619520,7
806577649745281025,13
806577293317599232,14
806577021530894338,11
806576550481133568,11
806555215302422533,9
806535817883697154,18
806496988049108992,15
806471086208598016,16
806440646898806785,13
806433072191340544,6
806406645358219265,10
806347642292895744,11
806276560252792836,11
806264504581357569,10
806188210552471556,7
806186053627416576,12
806181628833886209,13
806180099678732288,13
806154857367347201,15
806151229139197952,7
806119667643416577,9
806059050467102721,14
806030450594578432,8
806005107729068032,9
805988324762677248,12
805987038537334784,4
805955170295234560,6
805944682438074370,11
805862577792282628,7
805858136724799488,13
805844189481025536,18
805837395421786112,10
805811153834229760,14
805804206796013568,9
805803933117640712,4
805789084375519237,11
805758629471195136,12
805755942923026432,6
805737516842307584,9
805732929573896192,13
805724097514569728,9
805695284705566720,7
805683154392666112,6
805682788892602368,12
805650428587376640,4
805517748491190272,13
805502827669889024,9
805500230691127296,7
805469973665763328,8
805442627462189056,11
805350164680605696,6
805340429289979904,7
805338379076374528,10
805330073066831872,13
805274858758225920,7
805202959630036993,10
805172444713652228,19
805093608483389441,7
805091226655531008,6
805063299805089793,10
805049724407574528,10
804879856672587776,10
804867753555427328,9
804862723926396928,8
804860723599962113,11
804852252288552960,8
804847620984160256,7
804835247317716992,12
804799062012821505,11
804778525127479296,10
804745515392966656,16
804743436024893440,8
804736203752873984,5
804717499413630980,0
804677764574040066,3
804669880582737920,10
804603767366807552,6
804601204085051394,14
804556907709157376,8
804534062480314369,7
804521538032701440,10
804461795788333056,5
804456180873474048,9
804444658826903557,13
804406742272671744,6
804396406958149634,12
804372180549201920,13
804359001450381313,7
804282388872364032,5
804257389163716608,6
804143158657433601,8
804132943228706816,9
858404067617505280,15
858390472489881600,16
858353434977722368,8
858307466911731712,14
858291327347437573,12
858282219307249666,3
858254593481990145,13
858229471396212737,6
858202942142259200,9
858202797036253186,8
858197093361618945,14
858185175699738625,7
858157003549679616,10
858142549235642369,10
858123680454512640,14
858122416312209408,12
858102163586908160,16
858073723450134533,8
858066492151214085,20
858041125864706048,16
858011437184290817,11
858005378847698944,8
858000892636921856,8
858000277802278912,13
857965167459655681,11
857909077967462401,16
857752514128752640,6
857720041072189440,16
857695137979408391,15
857626669825372160,5
857496209317126144,11
857444301382582272,9
857414097134129155,10
857410504352038920,16
857358290178760704,10
857344922978004992,10
857333420162244608,10
857328687355744256,11
857306356155658242,7
857306055537242115,9
857262247869075456,11
857247913927467008,13
857207887076241408,13
857011375268352000,7
856995292197126144,13
856966090261491712,7
856957856591085568,11
856923889150160900,13
856828891721113600,7
856734520799887360,12
856710600566554624,10
856707274408161280,8
856702837069402122,15
856689536990138369,8
856677711565119488,11
856667020707766272,9
856648682162278401,6
856625868025847810,12
856623873575596032,3
856619754441719809,8
856612160331554822,16
856593420646834179,6
856576265201102848,15
856561126242430976,7
856537341502029828,14
856534185028210688,5
856515104824860672,9
856508024642387968,16
856507880530489346,4
856494515812798464,9
856482956424171520,11
856421201853526017,6
856321326696542208,8
856312359199100928,8
856257523426496514,3
856240113373892609,7
856216710587846656,13
856201718257897472,10
856199742123933697,11
856166022151327744,13
856165581124403201,13
856158542302253056,11
856151197643935746,13
856145888023953408,18
856140856759394305,14
856116253546733568,0
856021380252520449,11
856017568649359360,12
856006490913742848,4
855994692441452545,11
855988925269254145,10
855975791565443072,9
855967967594643457,6
855965951283646465,13
855932844350345216,9
855889822304677888,13
855887281193861120,4
855885909765611521,15
855823541090091012,24
855797487671660544,8
855771403773243392,9
855764306474012672,11
855733184658624512,9
855651598151897089,6
855589451673853952,8
855539893698650112,9
855513838099288073,7
855511616162582529,10
855511605613932545,11
855508943266885632,9
855476262688739329,8
855461128276672514,15
855444784328171520,10
855441333397450752,1
855434173078790144,9
855411413430521856,4
855404311236489217,12
855288847483060225,20
855269987413508097,7
855269913505611776,13
855235654644518912,0
855214757271539712,10
855194144175738880,11
855166936757420033,14
855127358604488705,5
855067157075554304,11
855058655959556096,12
855006381249835009,10
854956574271574016,12
854907559060361216,9
854867218756235264,9
854842050424057858,13
854813324386676736,13
854811586715729920,11
854804312869961729,10
854801793351659520,14
854788014312128514,12
854777020416487426,7
854762885494472710,16
854760764116283392,11
854752672641056775,12
854742981437423616,7
854671634485137408,3
854657140161744897,11
854654290438352896,17
854649549566226433,9
854642735957106688,11
854614960994791425,10
854606252797812736,11
854537641190203392,4
854476646035972098,12
854447296339222528,5
854422387139506179,3
854367243228131329,1
854330101776896001,4
854326202378616832,12
854324988987535362,8
854312055117164544,19
854272835338063872,6
854239753532833792,13
854234304133595138,17
854167543279263744,5
854149258781618177,16
854126216940576771,11
854077256960008193,16
854046823199236097,5
854006546396827650,13
853989138311368704,7
853982561265229824,6
853978923272679425,5
853971413023240192,5
853930799837712386,10
853925813066104833,13
853918602709303297,11
853913427043119105,22
853911038537998336,7
853819550927867904,12
853747360983384064,16
853743895439593472,8
853737522983297024,2
853675612610977796,12
853669631441108992,9
853668065799802880,14
853617228633309185,11
853616656882442241,6
853615300289409024,4
853578725744455682,12
853575334264020992,13
853548792192405505,17
853548563602829313,8
853496244060250112,10
853468964281876481,14
853458772966166529,6
853356776783323136,12
853300145869467648,18
853276246209384450,9
853275880168271877,9
853259463696031744,6
853223753433665537,11
853095541596725257,10
853066869183574016,7
853058304905490432,8
853046492961091587,9
853030862060900352,11
853012753027674113,14
853001117717848065,8
852996330494414848,9
852970217563185152,9
852949076345835520,7
852925534325661697,12
852912116961095680,10
852897996429828096,9
852845152007802881,15
852813057101242368,12
852810927124627456,12
852808505949958145,12
852767325132476417,12
852734751689461760,11
852675892690145280,6
852656395602333696,9
852638811905556482,14
852598544393437184,7
852593113776484352,9
852569597475729408,8
852562453179363331,8
852502889104896002,11
852502185619464192,9
852496158056480772,8
852366878857191424,10
852340825606557696,3
852340570785763331,12
852329629750841345,13
852325506083147777,15
852294035154796544,6
852290233903321089,12
852273826327126017,9
852256184954478597,4
852223579504693252,10
852179776836161537,16
852166288663293952,11
852140870799421440,13
852120510473351168,11
852110890057035778,10
852089681642762241,11
852083942920519680,11
852057713668493312,7
852036168711512065,7
851962267239403521,11
851835988213149699,18
851834364182892544,11
851827285539868672,22
851803453181526016,14
851786950528946176,8
851777907781402626,8
851773107660619778,12
851728784353103872,14
851716351718821888,4
851683571052027905,11
851620074712686592,12
851590625409609729,15
851588698542137344,2
851568980372340736,8
851535794863001601,11
851515163207454720,12
851513870313238529,9
851496464572436483,12
851491472541179910,11
851487859655815168,8
851483668199514112,11
851476879668383744,17
851472352647028737,12
851457790640103424,14
851403560784990209,0
851388667151228931,10
851385003137269761,12
851384535019376644,12
851305772772466690,9
851239519093391360,10
851206892819021824,13
851152882586058753,4
851148928435310593,0
851127916645756928,12
851108703755489280,11
851104941087313920,11
851075859926716416,10
850966513293168640,12
850921237186568192,11
850844580836782081,10
850834422962237440,12
850784544714305537,13
850768560624414721,0
850763443510620160,14
850755132878966785,14
850730622289162241,12
850720315743318017,6
850720009278169089,9
850687444618018817,5
850686673256144896,13
850527203666296832,14
850500855346409473,12
850488010818715648,15
850475783911034880,9
850463519988494338,11
850462918110056448,10
850454921526882306,9
850420041732554757,0
850415473464414208,14
850394125971197953,11
850349828995510272,12
850330588858941440,8
850328794749652992,12
850267866637021184,8
850248039352516608,11
850245778106753026,15
850217115730575360,11
850211212734242816,14
850102272742662148,14
850072539787341825,14
850004767761977344,14
850000158288891906,12
849999919276597248,11
849935180311744512,5
849917233564459009,19
849877639749828608,14
849857465185439744,8
849856992869048321,16
849842654825283584,11
849758322475630592,10
849735805878894593,18
849726117229596676,7
849713461596696576,19
849668303408832513,12
849630292918906880,19
849602016016027648,16
849596274328338432,9
849457332526485505,8
849449265973866496,14
849402982139613189,6
849385982923345920,13
849363140622077952,10
849359072860282880,10
849329669522501633,13
849317904914972672,10
849314377245364225,12
849313124188655636,11
849292116262080512,12
849290771735990272,6
849273610896363521,13
849272699516014594,0
849270430917591040,10
849257124286930945,9
849246940294459392,7
849240879688802304,17
849183432991272960,8
849147856078471168,10
849147054895058949,13
849134438185402368,8
849071018836545536,10
849046281058123776,10
849027231879839744,15
848963326092726272,0
848960804212920321,20
848955765264134145,10
848921815967834114,6
848852530385887232,8
848837828591190016,9
848837753567686657,17
848774078504763392,8
848754708701466624,9
848716595954319360,12
848708662772330496,5
848677653636952064,12
848641194045386752,6
848625339366617089,9
848575772646412291,16
848522964102508544,0
848466289374920706,13
848351780371128320,10
848300947604258816,18
848296798200487936,11
848274567701430273,11
848235523055505408,13
848233511278571522,7
848217490253643777,13
848163292715659270,16
848097614360981504,16
848022115840393216,10
848020372079378432,7
847984372024324096,10
847940029045407744,0
847928241998315520,9
847925814855380993,15
847917689762963459,11
847898697908224000,12
847859831176343553,13
847858205522886658,8
847822043840221184,8
847812698918313984,12
847788254900477952,2
847751191979098113,14
847743636917731329,11
847711349480214528,9
847700712733630465,14
847692077567623168,14
847690708156678144,10
847682631214931969,11
847676596559372288,9
847674872188723200,12
847650431484346369,12
847637324443770880,7
847580452361834496,9
847545104286064641,6
847537326297317377,16
847536771286142988,7
847534267932344320,12
847531358243102720,10
847514038967943169,17
847453416385368064,4
847431382443806720,17
847368405430575104,9
847274737919156227,7
847254196881575936,12
847244642957500416,7
847195429259350016,6
847172764477935617,15
847160857201201154,10
847145099637260289,13
847125035416522752,10
847122775135469568,9
847116199796379649,10
847109361134645249,12
847087200093294592,15
847085629611655170,13
847082512941830144,14
847049720451256321,14
847031669521629185,14
846936194839666688,8
846935530218516480,10
846935201322356736,9
846927664191557634,13
846905304960942081,10
846856972628578304,13
846855929077358592,15
846846062539235328,3
846829415409635328,11
846827072534302725,5
846799136255041536,7
846792171248324608,10
846770505680113664,13
846752218372063232,8
846616453356945409,11
846512266052878336,11
846484515493175296,7
846458827692216320,10
846433783502954496,10
846395140864274432,9
846390614266728449,14
846374712989175810,5
846346154115825664,8
846324525964935170,9
846304555906355200,16
846296224194027520,10
846285485873991680,14
846279085273812993,9
846278121003339777,13
846255234624229376,8
846119909176303616,16
846118352653307904,6
846116664378765312,9
846101418964594688,10
846096968300613632,10
846081239572529154,11
846074279506567169,12
845978898731032576,13
845970096862478336,8
845935703263510528,6
845841492170166274,7
845811484743544833,13
845807514750980100,19
845766392477634560,11
845756462156730368,12
845749202839748609,10
845747368293289984,11
845679979782377473,12
845666069389959168,9
845665026136559616,12
845641676202893312,10
845641194227056640,11
845631109773901824,9
845597218564423680,8
845553596917858308,7
845548187846889472,11
845528887010340866,6
845518464269914113,8
845479749359161344,7
845475442945613825,5
845462891709026304,6
845429780568821760,9
845399108177334272,9
845372837997236225,13
845351206021185537,17
845349969754275841,1
845302502337728516,8
845299059506266113,13
845243697197408257,7
845207595996590080,11
845099463915945989,11
845041989582237697,11
845012737872814081,8
845007389850042368,7
844970505836777472,14
844932017112403968,9
844906068283154434,4
844897940833533953,7
844894029754126338,16
844753837315502080,9
844744209177436160,9
844723013719347200,11
844705159359934464,8
844696047129628674,2
844689171788845056,15
844672553188806657,6
844658491012866048,5
844639902260215808,16
844602148637827072,8
844595836185128961,8
844556863878385665,10
844554226583949312,12
844516948834693120,13
844503929736040448,11
844492813261852672,15
844452350286872576,11
844428948993982465,15
844331970935050240,8
844330927962705920,12
844301103911108611,13
844287071296634880,11
844281971064889344,11
844271642813628416,10
844260130208137216,14
844207991100522500,5
844202601675677698,13
844150737143848961,15
844147931066195968,4
844136133449736192,12
844115118338248704,10
844104552685195264,11
844012414056239104,0
843984170862989312,7
843934440434876421,12
843898202097156096,10
843896235119534082,10
843892663673901057,10
843884874117406720,14
843881359064158212,10
843871291652345856,13
843850875609075712,17
843836692754845696,9
843829500769112067,10
843810377217511424,12
843809421423792128,13
843773941168685056,14
843734656717639681,11
843724085171511296,11
843699898868551680,8
843659079373520896,2
843619621215309825,13
843613058522144768,7
843607852837195777,2
843554621163368448,14
843538851721297923,14
843521434987249665,10
843507630983299075,14
843477424570548224,8
843472381272309760,7
843408743379300354,11
843380786506207233,16
843373851115438081,12
843311097285431296,11
843306788304928768,6
843229937033207808,11
843164867431415815,11
843154462864785408,10
843105822985150464,15
843045952961286144,9
843032498259070976,9
843025311835045888,10
843009076770430977,16
842980653675220992,15
842953265113452544,9
842947399022649344,15
842918749728657408,9
842905155033010177,12
842879221215051777,6
842748612564078592,17
842741729988087812,6
842722235286798336,14
842713378971893762,11
842699798914514944,12
842676895133196288,9
842659940074438656,4
842619030309666816,5
842465276532740096,8
842393832998215680,11
842379394811326465,14
842366962386759681,10
842342207927513088,18
842332114150400001,13
842318552937955329,7
842306705753026560,13
842301619622535168,9
842288674553368576,5
842249881465044992,12
842233940001849344,12
842226259165908994,10
842212575517515776,12
842201253878849536,15
842200753569701889,11
842179877163823104,8
842069154362466304,18
842026729241759748,7
842025109938442240,14
841949565406334976,9
841934510220533763,17
841903550951231488,10
841898042798313472,8
841819991624323072,15
841815977503387648,17
841797365967265792,11
841749479745282052,12
841725562972438528,6
841710603882418179,9
841692429090770946,10
841661316435718148,13
841647609655762944,12
841644204904370176,4
841627477491441664,10
841602307699572737,9
841595136953991168,9
841564842972585985,8
841551109210619905,7
841521791789092864,11
841516316901150720,16
841514246416551938,9
841464172533669888,9
841401236985434114,16
841395145975173120,8
841388397692387328,8
841359806397071361,8
841342166777577472,12
841299179351789568,9
841295350262595585,8
841286100169719809,16
841264851452329984,12
841256175433854980,10
841245037597995008,7
841159135756460032,6
841066231788634114,8
841064768630902784,7
841055941852311553,12
841053929286860801,6
841049420535865344,16
841047907696533504,8
840989014282915840,9
840988327624998914,18
840970699212746760,17
840940705375694848,11
840928655761166336,13
840898923749347328,16
840853261301223424,9
840847338335809536,12
840793430297006080,6
840786312940670976,3
840744023627198465,13
840736100725469184,6
840719201136386049,12
840646078659723264,15
840642595042840577,9
840587158373171200,7
840560465507995648,10
840524126930497537,4
840503681455910912,11
840421874349813760,7
840385570526355457,10
840374216830664705,8
840351713647349760,3
840333015813390340,9
840328960416337920,7
840314331422158849,16
840293632162783232,21
840288014983143424,19
840253704674672644,9
840246028846657537,19
840243523005874176,10
840227536051290112,9
840215707648425984,13
840182974826057728,12
840138567070371841,7
840137676460240897,13
840009397015310337,13
839986450984775683,12
839985656730419200,11
839968556091502593,12
839962755616673794,13
839961757774983173,0
839915307191926788,10
839905882783776768,4
839896826010603520,10
839879733403873280,12
839873734148227073,9
839870216905625601,14
839840148187676672,6
839789604173676544,8
839779294985531394,10
839772514855366656,15
839769015262330880,12
839763486464950272,13
839755163447492609,17
839752321110261760,6
839747647732867072,7
839658247736930304,8
839624246389325824,11
839584511432224771,7
839581592125378562,10
839580762143875072,12
839572668202508289,4
839550191132778496,10
839530277399584768,9
839491214063861761,8
839491066151768064,12
839438054204985344,21
839429073214504961,9
839391918643609600,12
839332348558630912,8
839284562471620609,7
839278543020371972,2
839264682254925824,8
839227981658796033,18
839198413803651077,9
839166507628249088,9
839142878152622080,18
839134464194260993,17
839132087638720512,8
839120170752815104,10
839014265214349312,9
838996388683911168,12
838994120165232640,12
838924939038183424,12
838865973247676419,8
838835338659393538,7
838788702633668608,12
838783689194672128,8
838760728223973377,8
838759856437936128,18
838757567480250368,14
838721294103347200,1
838715809044312064,11
838713693735092225,8
838701189655113728,20
838696163897389057,15
838687295200968704,3
838606266733891584,1
838472140395540488,6
838467933256941572,8
838464134542934018,12
838448152579563521,14
838427880258433026,10
838409261294235648,12
838335316507361283,6
838334821252358145,9
838263351465689088,10
838253318539358208,10
838242407527243776,8
838237890140389377,13
838205633459519493,10
838199922688208896,9
838184833830498304,9
838173923921571840,6
838165979771322368,15
838149246314479618,14
838139740331393024,3
838139494544990208,11
838121291500695552,5
838121120352043008,12
838118602301714432,6
838112336833572869,14
838071438607273985,13
838056579954065408,3
838048120923648001,19
837943199620530176,11
837926505569107968,5
837920799520612356,13
837904192744259589,14
837895132389105665,12
837871723613671424,16
837804664796086273,17
837787689202106372,9
837782744608477184,11
837778599302336513,13
837775366676602880,6
837720870185537537,9
837716709192658946,17
837662349712572416,1
837641993299836929,6
837641620459827203,1
837577032951181313,15
837520837418729472,10
837498487935741952,8
837495266353766400,6
837457834480713728,11
837442711351349248,10
837433885214523393,3
837418400909504512,9
837407325640134657,13
837402172824379396,8
837388813517357057,10
837381026506747907,8
837368893190590464,7
837364438365765632,6
837359360011603969,7
837344269279113216,11
837298324415860736,9
837238057032101888,10
837205836531367936,7
837183212749225985,5
837172625810067456,6
837165576518840321,8
837138784600883200,3
837135720926044161,11
837085070292836352,7
837030432868814849,14
837029320707063812,15
836976157392310272,12
836911421447372800,11
836907048554094593,11
836886451690344451,11
836878682870403073,12
836845201939435520,5
836827354529947650,4
836749210112294913,7
836718778742366208,8
836682404819570688,6
836448851913543680,9
836441050902310913,6
836410867088568322,14
836379775362990080,8
836365099279532032,4
836305503353466881,11
836256378876493824,11
836171537422172161,14
836170988404486144,11
836143870366867456,8
836106673773150208,12
836087701162053633,15
836079734312271872,8
836042779914616834,9
836021812488196097,7
836013516742090752,14
835972722706497536,17
835966452175892480,6
835961391135739904,6
835953245189206021,11
835951824398057478,15
835813946464546816,9
835774422602690561,13
835745849825247232,10
835716022850179072,8
835654274742878210,10
835644960745533440,10
835623183294291971,17
835615123461009412,19
835564206304940032,16
835560697115381760,12
835559871571443716,18
835501813486989312,13
835498927398977537,6
835444233356128257,14
835425052422246400,7
835303300610260992,7
835289937708724224,8
835258760201453568,12
835257587926986752,1
835256788333260801,8
835226035914436608,12
835216005869678592,12
835193621276160000,19
835192119916642305,11
835181354006392832,7
835102481877118977,9
835091886041858048,9
835005086388609025,8
834908530603880448,13
834890803218546690,10
834870689333145600,10
834794740893757441,11
834741118243831809,8
834719970936369156,21
834711672401043460,13
834629816825438209,7
834620055929417728,3
834551091048153088,7
834520660072349696,9
834513349161402368,6
834483437088231426,10
834452739321131008,8
834439378214776832,9
834397634144194560,7
834236302082064390,12
834221299262185473,8
834211808743419904,12
834201292503396352,13
834196780157906944,12
834188734224556032,11
834164820488417280,9
834162336294264832,17
834149539380678656,15
834144117722640386,12
834137053705166849,6
834129337842536449,20
834120762227302402,13
834112896737099777,8
834107110111707136,11
834097857925836800,10
834054687313768449,6
833949413504598016,5
833892557541212160,2
833881437912838145,11
833862119078653958,7
833858827795759111,17
833822533887651840,5
833820089820516355,7
833805181963890688,12
833670318766055426,10
833652197208489985,14
833651954832261121,16
833624311592255488,11
833614352771055616,13
833559430306398208,5
833502428158914560,8
833452504893362176,11
833355904401674242,5
833334949583400960,10
833273133561819136,11
833107835999420416,16
833057012049063936,5
832999457067302912,8
832947779127291905,13
832937721010257920,8
832907766348005376,9
832889183198904320,10
832827236415832064,8
832786561343172612,9
832769105329582081,10
832734612661030913,9
832720805054160896,24
832717834656505861,9
832708972369080320,3
832674542027894789,8
832662238313881600,8
832611110004092928,9
832603521220501508,17
832597980540698627,10
832464220063010819,9
832462759317037057,8
832441751726080001,8
832404223929245696,8
832377262158737409,8
832375219838865408,13
832374004207992833,7
832218437397131266,13
832164493224316928,4
832144911847813120,11
832115043412168704,7
832080576966455296,8
832005574787207169,14
831951216435482626,8
831949093090033668,8
831940675868487680,9
831892337823465474,2
831880907934015488,11
831858137732935682,10
831810269236121600,7
831767506457128962,7
831689515274211329,11
831676379490091009,8
831616791155720192,8
831606462891827201,3
831583956470337541,6
831577949270863872,10
831535758460727296,3
831502264191873024,14
831327355645919232,9
831320059784069120,13
831302950043709440,14
831241496644952065,10
831225208421888003,17
831201338046439426,8
831199257713659905,9
831197501826990082,11
831191289852997635,12
831189067643633664,8
831184691923398657,3
831175874141634560,10
831174957774282753,14
831170837898211328,17
831163531747696640,14
831142568540962816,6
831088738780450816,11
831085520151248896,10
830961376281632769,8
830869163249905664,11
830864110678048768,12
830845931729727488,12
830840581005967362,11
830818582665842689,13
830755789576998912,8
830684282431610880,13
830678580782841856,8
830663210697121794,10
830623559575814144,8
830570347720220673,6
830555425808457728,9
