numCharPostTitle,numCharArticleTitle,numCharArticleDescr,numCharArticleKeywords,numCharArticleCaption,numCharArticleParagraph,avgSimilarityPostTitle,capitalPostTitle,avgWordLenPostTitle,avgWordLenArticleTitle,numDeterminers
74.0,75.0,153.0,51.0,31.0,8591.0,0.020146411314978553,1.0,6.333333333333333,6.444444444444445,1.0
52.0,40.0,133.0,0.0,0.0,172.0,0.01817162059973172,7.0,5.285714285714286,5.6,0.0
53.0,52.0,77.0,0.0,80.0,6913.0,0.0064816891952142585,3.0,6.5,6.5,0.0
78.0,134.0,183.0,69.0,394.0,1746.0,0.02023704221488078,1.0,6.75,6.7272727272727275,0.0
51.0,72.0,138.0,33.0,795.0,1337.0,0.03516363805810628,1.0,5.571428571428571,6.0,0.0
91.0,78.0,211.0,18.0,0.0,715.0,0.07332971086745496,12.0,5.7272727272727275,6.888888888888889,1.0
79.0,79.0,91.0,89.0,913.0,5161.0,1.8126691863489884e-301,3.0,6.25,6.25,2.0
34.0,34.0,152.0,130.0,100.0,4642.0,0.10364830627472181,1.0,6.75,6.75,0.0
53.0,53.0,156.0,115.0,0.0,633.0,0.04834154404793523,1.0,4.833333333333333,4.833333333333333,4.0
143.0,39.0,205.0,185.0,1832.0,339.0,0.008318128039815301,6.0,6.75,5.6,1.0
68.0,68.0,90.0,43.0,225.0,2813.0,0.029898758870919053,2.0,4.375,4.375,0.0
53.0,53.0,126.0,25.0,0.0,3617.0,0.018739917128850873,2.0,4.833333333333333,4.833333333333333,0.0
61.0,60.0,167.0,49.0,9.0,2166.0,0.015236497368380864,1.0,7.333333333333333,7.166666666666667,0.0
69.0,76.0,465.0,0.0,7769.0,1041.0,0.004754522332881936,3.0,4.142857142857143,5.75,0.0
50.0,1955.0,167.0,223.0,100.0,2936.0,0.01700706034127016,1.0,6.5,6.004166666666666,0.0
93.0,32.0,32.0,40.0,21582.0,0.0,0.06971658932380696,2.0,5.875,6.0,2.0
24.0,66.0,86.0,97.0,141.0,901.0,0.0,3.0,10.0,5.0,0.0
86.0,43.0,112.0,0.0,14.0,2789.0,0.022613429298924993,0.0,6.6,6.8,0.0
116.0,35.0,70.0,74.0,187.0,0.0,2.8537664940531455e-301,13.0,5.583333333333333,5.8,1.0
37.0,57.0,140.0,0.0,35.0,3037.0,0.04533452748808562,1.0,7.25,7.5,0.0
72.0,72.0,158.0,28.0,181.0,3449.0,0.01547138566324698,2.0,5.8,5.8,1.0
62.0,78.0,134.0,72.0,233.0,7085.0,0.04570603896290357,1.0,6.571428571428571,6.2,1.0
76.0,76.0,124.0,40.0,218.0,6236.0,0.03885054407420567,2.0,6.0,6.0,0.0
63.0,62.0,49.0,13.0,140.0,6804.0,0.005072595202233143,1.0,5.142857142857143,5.142857142857143,1.0
47.0,45.0,36.0,0.0,0.0,8814.0,0.0,3.0,5.0,5.5,0.0
109.0,50.0,83.0,0.0,50.0,262.0,0.014536133456436744,6.0,5.615384615384615,6.142857142857143,0.0
47.0,47.0,32.0,18.0,286.0,3135.0,0.028646639451390066,1.0,7.2,7.2,0.0
71.0,73.0,0.0,0.0,4.0,4752.0,0.14627689732925944,4.0,4.888888888888889,4.181818181818182,0.0
116.0,64.0,129.0,50.0,924.0,1925.0,0.02716259757838707,8.0,6.076923076923077,4.8,1.0
67.0,64.0,147.0,0.0,50.0,896.0,0.028185758295900577,3.0,5.333333333333333,4.0,0.0
76.0,1946.0,58.0,98.0,284.0,2131.0,0.05099859024836679,1.0,6.0,5.979253112033195,0.0
77.0,119.0,108.0,73.0,4448.0,3780.0,0.009531526927334286,6.0,4.454545454545454,5.0,1.0
64.0,36.0,388.0,0.0,0.0,388.0,0.0,9.0,5.571428571428571,5.8,0.0
78.0,68.0,0.0,0.0,450.0,168.0,0.025766903446341062,1.0,6.571428571428571,8.0,1.0
67.0,69.0,0.0,0.0,276.0,415.0,0.03915066250899126,2.0,5.625,4.7,1.0
91.0,1949.0,101.0,104.0,56.0,1485.0,0.035636717754234735,0.0,6.4,6.00836820083682,0.0
114.0,60.0,92.0,76.0,330.0,2696.0,0.030228358080608746,3.0,5.230769230769231,5.75,2.0
91.0,80.0,44.0,0.0,0.0,618.0,0.03188448833888126,4.0,6.3,6.666666666666667,1.0
62.0,62.0,114.0,132.0,1042.0,10660.0,0.08167129298906868,1.0,5.111111111111111,5.111111111111111,1.0
65.0,65.0,156.0,45.0,17.0,1703.0,0.03801204394026438,1.0,7.0,7.0,0.0
48.0,48.0,82.0,0.0,786.0,2073.0,0.019030601589913727,2.0,4.833333333333333,4.833333333333333,2.0
49.0,38.0,0.0,0.0,171.0,3581.0,0.008065098120144063,10.0,4.0,3.5714285714285716,0.0
72.0,56.0,0.0,0.0,394.0,678.0,0.0,24.0,5.333333333333333,7.6,0.0
116.0,21.0,121.0,78.0,274.0,2169.0,0.020574118818097217,3.0,6.461538461538462,3.0,1.0
70.0,70.0,105.0,63.0,137.0,1822.0,0.02478911812747669,0.0,5.5,5.5,0.0
59.0,59.0,144.0,108.0,823.0,1523.0,0.028480016013883978,1.0,6.714285714285714,6.714285714285714,1.0
57.0,56.0,151.0,78.0,133.0,3958.0,0.08684330131683644,5.0,4.5,4.5,1.0
85.0,117.0,0.0,58.0,178.0,3317.0,0.21259165698894958,1.0,3.75,5.4,3.0
143.0,83.0,155.0,0.0,0.0,1751.0,0.01413055897032483,13.0,6.235294117647059,6.1,0.0
39.0,40.0,147.0,110.0,176.0,6671.0,0.04351157889208233,1.0,7.0,7.0,1.0
59.0,59.0,102.0,0.0,293.0,11174.0,0.04598890669294329,1.0,4.25,4.25,0.0
46.0,46.0,224.0,88.0,2012.0,427.0,0.04847167601738665,0.0,5.285714285714286,5.285714285714286,0.0
55.0,91.0,0.0,0.0,253.0,2586.0,5.196112200351831e-301,6.0,5.25,5.4,0.0
116.0,47.0,129.0,20.0,122.0,129.0,0.01790188854153377,10.0,5.0,4.857142857142857,2.0
68.0,55.0,0.0,0.0,55.0,2021.0,4.5653009219291504e-301,1.0,5.333333333333333,5.571428571428571,1.0
93.0,86.0,123.0,10.0,308.0,10030.0,0.00423503709011541,0.0,7.777777777777778,4.769230769230769,0.0
116.0,52.0,96.0,0.0,9.0,1161.0,0.0220534255059761,9.0,5.133333333333334,5.0,0.0
93.0,49.0,231.0,489.0,2074.0,435.0,0.0546358347012529,0.0,6.555555555555555,6.333333333333333,2.0
87.0,59.0,95.0,61.0,6990.0,148.0,1.5588336601055494e-301,1.0,5.3,4.375,3.0
79.0,121.0,176.0,98.0,4944.0,6807.0,0.02871695349357002,0.0,7.444444444444445,5.666666666666667,0.0
40.0,36.0,209.0,246.0,1832.0,424.0,0.0,0.0,6.2,6.0,1.0
68.0,59.0,286.0,21.0,10.0,2780.0,0.043025584596479406,6.0,5.875,4.444444444444445,0.0
109.0,77.0,234.0,28.0,0.0,1633.0,0.05475928497851813,8.0,6.583333333333333,5.888888888888889,1.0
91.0,59.0,141.0,0.0,77.0,3730.0,0.030630427054866027,1.0,6.090909090909091,6.428571428571429,0.0
97.0,100.0,163.0,139.0,341.0,0.0,0.044348277279062244,1.0,5.923076923076923,6.0,0.0
139.0,20.0,208.0,0.0,20.0,1942.0,0.0023212102083422555,11.0,6.416666666666667,6.0,3.0
58.0,47.0,111.0,57.0,628.0,10296.0,0.0,3.0,5.857142857142857,5.5,1.0
83.0,68.0,156.0,70.0,2759.0,6268.0,0.003651239657664516,1.0,6.75,6.444444444444445,2.0
62.0,51.0,242.0,505.0,1838.0,523.0,0.3333333333333333,2.0,5.4,6.75,0.0
63.0,75.0,147.0,0.0,0.0,797.0,0.04056880181759246,2.0,6.375,6.1,0.0
63.0,64.0,0.0,72.0,20437.0,133.0,2.338400236722283e-301,4.0,5.571428571428571,8.833333333333334,2.0
46.0,43.0,136.0,0.0,0.0,2730.0,0.0,0.0,6.4,5.833333333333333,0.0
98.0,52.0,148.0,88.0,559.0,9393.0,0.04198361975031429,4.0,7.444444444444445,6.0,1.0
62.0,62.0,161.0,0.0,870.0,1592.0,0.15462455826085697,0.0,5.125,5.125,0.0
76.0,79.0,63.0,73.0,131.0,4875.0,0.03286218038143573,1.0,6.125,6.444444444444445,2.0
81.0,68.0,204.0,24.0,0.0,621.0,0.02299300278673342,5.0,4.153846153846154,4.083333333333333,2.0
62.0,62.0,46.0,131.0,0.0,718.0,0.012660690631910507,2.0,5.444444444444445,5.444444444444445,1.0
63.0,1935.0,122.0,139.0,147.0,3882.0,0.005525897437278889,1.0,6.0,5.949579831932773,3.0
104.0,78.0,513.0,0.0,0.0,1851.0,0.10621502575622127,1.0,6.888888888888889,4.818181818181818,0.0
116.0,52.0,90.0,56.0,976.0,1665.0,0.03532434439402165,3.0,6.909090909090909,7.0,2.0
73.0,43.0,133.0,102.0,121.0,6009.0,0.03921063681497753,6.0,5.333333333333333,5.0,1.0
116.0,54.0,151.0,170.0,301.0,6677.0,0.024592769697237105,1.0,6.214285714285714,4.5,0.0
75.0,60.0,92.0,76.0,330.0,2696.0,0.02618936795325247,2.0,5.9,5.75,1.0
98.0,56.0,118.0,0.0,203.0,883.0,0.031483602358674326,7.0,5.538461538461538,5.625,1.0
34.0,34.0,73.0,46.0,166.0,6725.0,0.014924225889120717,3.0,3.8333333333333335,3.8333333333333335,1.0
88.0,75.0,114.0,68.0,8627.0,1112.0,0.029951525401882235,1.0,4.923076923076923,6.5,1.0
56.0,57.0,33.0,0.0,0.0,2732.0,0.018413038204492343,9.0,3.0,5.2,0.0
117.0,84.0,142.0,0.0,0.0,10884.0,0.0676411202926543,6.0,5.6923076923076925,5.25,2.0
68.0,68.0,188.0,72.0,15.0,3694.0,3.559634232344507e-300,0.0,6.5,5.0,0.0
90.0,74.0,236.0,18.0,0.0,552.0,0.0040573850173331715,6.0,4.7272727272727275,5.0,1.0
96.0,96.0,89.0,78.0,176.0,7959.0,0.04150163459780806,2.0,5.5,5.5,3.0
53.0,53.0,0.0,0.0,9.0,1221.0,0.11911808020993504,1.0,7.25,7.25,0.0
94.0,103.0,162.0,69.0,106.0,5566.0,5.740325744988557e-301,3.0,6.714285714285714,7.454545454545454,1.0
64.0,61.0,204.0,0.0,66.0,6381.0,0.012765458533922934,1.0,6.0,5.75,0.0
91.0,73.0,40.0,103.0,0.0,731.0,0.004642293205377599,8.0,6.375,7.0,3.0
33.0,25.0,130.0,165.0,860.0,15182.0,7.513768002701312e-301,1.0,5.6,6.333333333333333,0.0
50.0,59.0,132.0,0.0,0.0,998.0,0.03237760547449115,1.0,6.166666666666667,6.0,0.0
116.0,1766.0,84.0,88.0,61.0,3304.0,0.015041560504040421,1.0,5.3076923076923075,5.902325581395349,0.0
79.0,63.0,0.0,0.0,267.0,7044.0,0.0568090439808678,5.0,5.888888888888889,5.142857142857143,0.0
47.0,124.0,182.0,99.0,424.0,1181.0,0.030383422410133296,0.0,5.833333333333333,6.846153846153846,0.0
94.0,69.0,160.0,214.0,1423.0,8323.0,0.02277685539204303,1.0,6.222222222222222,5.571428571428571,1.0
59.0,76.0,71.0,0.0,0.0,733.0,6.738576311723442e-301,2.0,4.857142857142857,5.333333333333333,0.0
83.0,89.0,36.0,0.0,0.0,1762.0,0.049043792341636375,3.0,4.111111111111111,5.2,0.0
68.0,29.0,0.0,0.0,0.0,49.0,1.2990280500879578e-301,13.0,6.5,8.0,0.0
54.0,84.0,101.0,93.0,839.0,1176.0,0.03572183219742138,1.0,6.333333333333333,6.6,0.0
125.0,48.0,129.0,58.0,245.0,7425.0,0.0054197271987896905,4.0,6.636363636363637,7.2,3.0
86.0,32.0,84.0,50.0,5443.0,6480.0,0.005411525444383485,1.0,6.333333333333333,5.333333333333333,0.0
57.0,57.0,94.0,76.0,334.0,8020.0,0.05085811193431151,1.0,6.428571428571429,6.428571428571429,0.0
67.0,70.0,103.0,64.0,231.0,3719.0,0.04056880181759246,2.0,6.375,6.75,0.0
101.0,77.0,34.0,0.0,0.0,1293.0,0.0041968726141228384,16.0,5.666666666666667,5.181818181818182,1.0
84.0,84.0,157.0,58.0,34.0,5980.0,0.03183698475835254,1.0,5.2727272727272725,5.2727272727272725,2.0
94.0,74.0,154.0,65.0,3048.0,7520.0,0.03054414918950022,1.0,9.0,4.9,0.0
93.0,77.0,155.0,64.0,0.0,1157.0,0.025326741898754914,7.0,5.5,6.555555555555555,0.0
91.0,70.0,133.0,0.0,42.0,2064.0,0.040149031941903605,10.0,6.083333333333333,4.818181818181818,0.0
82.0,93.0,171.0,28.0,91.0,6438.0,2.598056100175916e-301,5.0,6.777777777777778,5.75,1.0
68.0,68.0,142.0,59.0,85.0,2726.0,0.07062131454064942,0.0,7.142857142857143,7.142857142857143,0.0
116.0,70.0,125.0,0.0,190.0,2946.0,0.014800276571684153,6.0,5.714285714285714,7.285714285714286,1.0
79.0,79.0,171.0,180.0,2065.0,437.0,0.025344644899436455,0.0,5.8,5.8,0.0
42.0,42.0,248.0,398.0,1838.0,338.0,0.0,3.0,6.0,6.0,1.0
95.0,96.0,483.0,0.0,151.0,3157.0,0.010968785408934048,6.0,4.916666666666667,5.25,0.0
87.0,135.0,155.0,78.0,2382.0,1682.0,0.021044273325532846,3.0,6.0,5.705882352941177,2.0
86.0,53.0,163.0,69.0,410.0,7414.0,0.004097623857421915,2.0,6.181818181818182,6.0,0.0
82.0,67.0,149.0,0.0,0.0,5003.0,0.0,9.0,6.555555555555555,5.333333333333333,1.0
113.0,33.0,194.0,47.0,122.0,194.0,0.021128750128037492,3.0,6.909090909090909,3.8,1.0
90.0,61.0,97.0,327.0,474.0,2783.0,0.004317926922404952,4.0,6.333333333333333,5.0,1.0
68.0,68.0,112.0,39.0,0.0,356.0,0.005895676013804212,4.0,7.0,7.0,0.0
52.0,43.0,136.0,0.0,0.0,159.0,0.030333579554325352,4.0,4.4,4.6,2.0
57.0,107.0,225.0,21.0,63.0,2654.0,7.523456681583751e-301,2.0,5.2,6.0,1.0
18.0,26.0,0.0,0.0,0.0,4556.0,0.0,3.0,4.0,4.75,0.0
139.0,60.0,137.0,66.0,0.0,739.0,0.005124624549208857,3.0,5.583333333333333,5.428571428571429,2.0
54.0,55.0,64.0,87.0,0.0,422.0,0.0323431774531994,1.0,4.666666666666667,3.875,2.0
77.0,55.0,179.0,138.0,113.0,5977.0,0.017132974620808445,10.0,7.25,4.444444444444445,0.0
46.0,46.0,64.0,0.0,0.0,1162.0,0.01896652418000885,1.0,5.6,6.333333333333333,1.0
91.0,75.0,175.0,18.0,0.0,870.0,0.007593644568886858,11.0,7.555555555555555,6.666666666666667,2.0
119.0,47.0,162.0,124.0,176.0,4051.0,0.021428430310082743,17.0,5.642857142857143,6.5,1.0
94.0,64.0,139.0,91.0,94.0,6926.0,0.0335176363492284,4.0,5.545454545454546,4.9,1.0
75.0,75.0,26.0,354.0,930.0,17228.0,0.017510644320629497,5.0,4.5,4.5,1.0
79.0,79.0,157.0,0.0,0.0,3057.0,0.025428837954304735,2.0,5.666666666666667,4.818181818181818,1.0
83.0,126.0,143.0,92.0,618.0,3279.0,0.013383195380854106,1.0,6.333333333333333,6.153846153846154,1.0
70.0,70.0,52.0,70.0,669.0,2540.0,0.0846702624395042,5.0,5.125,5.125,0.0
61.0,47.0,105.0,145.0,0.0,828.0,0.03052718650775175,0.0,5.714285714285714,5.666666666666667,1.0
101.0,85.0,303.0,0.0,0.0,4412.0,0.015651057305810036,12.0,7.0,7.222222222222222,0.0
101.0,93.0,301.0,32.0,13.0,1209.0,0.024606624355838387,10.0,6.25,6.4,1.0
51.0,124.0,172.0,77.0,1028.0,3388.0,0.25,1.0,4.166666666666667,5.333333333333333,2.0
107.0,75.0,108.0,0.0,299.0,7517.0,0.05031489544777192,1.0,6.818181818181818,6.888888888888889,1.0
107.0,79.0,183.0,73.0,401.0,0.0,0.029722694146132347,15.0,6.3076923076923075,5.545454545454546,0.0
70.0,68.0,73.0,113.0,0.0,1739.0,0.035139482593832136,2.0,5.222222222222222,5.5,1.0
78.0,95.0,168.0,16.0,17.0,1454.0,0.02074474691163997,0.0,5.0,5.363636363636363,0.0
90.0,92.0,234.0,0.0,46.0,3868.0,0.038643250737539395,0.0,5.583333333333333,5.583333333333333,0.0
79.0,79.0,188.0,53.0,0.0,1484.0,0.008651491794186401,1.0,5.6,6.777777777777778,0.0
49.0,38.0,119.0,161.0,901.0,951.0,0.03842039813204602,2.0,4.714285714285714,5.0,1.0
70.0,71.0,211.0,166.0,98.0,3385.0,0.017980204524730703,8.0,5.0,4.666666666666667,0.0
64.0,78.0,205.0,0.0,246.0,6456.0,0.023281802013162926,5.0,5.666666666666667,6.666666666666667,0.0
86.0,1623.0,59.0,105.0,289.0,5434.0,0.05683805869283696,7.0,6.6,5.925373134328358,0.0
89.0,77.0,183.0,56.0,0.0,452.0,0.05787061736367074,6.0,5.1,5.444444444444445,3.0
39.0,64.0,136.0,0.0,0.0,1291.0,0.01891435505755938,4.0,4.285714285714286,4.8,0.0
53.0,78.0,199.0,0.0,680.0,9500.0,0.006731961721957047,3.0,4.571428571428571,4.4,2.0
69.0,69.0,0.0,0.0,414.0,58.0,0.028136059415820036,1.0,8.666666666666666,8.666666666666666,1.0
80.0,74.0,222.0,18.0,0.0,1038.0,0.02242170643257556,7.0,5.777777777777778,5.6,1.0
61.0,60.0,181.0,0.0,22.0,2317.0,0.00537709804036485,0.0,5.25,5.5,0.0
73.0,73.0,75.0,53.0,0.0,2307.0,0.04729107160516743,2.0,5.875,5.875,1.0
80.0,80.0,0.0,0.0,712.0,68.0,0.06618508486897727,1.0,6.375,6.375,1.0
97.0,65.0,168.0,0.0,0.0,2485.0,0.031753536830203606,5.0,6.181818181818182,5.625,0.0
76.0,76.0,88.0,14.0,122.0,3123.0,0.014110629566963028,1.0,6.625,6.625,0.0
83.0,1933.0,87.0,79.0,51.0,1106.0,0.00769267760161689,0.0,5.090909090909091,5.933609958506224,0.0
59.0,40.0,120.0,0.0,117.0,799.0,7.423017429074045e-302,8.0,6.142857142857143,4.666666666666667,0.0
56.0,42.0,144.0,0.0,0.0,1168.0,0.05042363431595651,1.0,6.571428571428571,6.4,0.0
88.0,161.0,204.0,90.0,4900.0,4344.0,0.004134102778942296,4.0,6.333333333333333,6.529411764705882,1.0
62.0,62.0,145.0,165.0,18.0,2892.0,0.05979909765513517,1.0,5.555555555555555,5.555555555555555,0.0
92.0,68.0,172.0,18.0,0.0,831.0,0.0301161586349915,4.0,6.0,6.555555555555555,1.0
116.0,31.0,154.0,80.0,443.0,7522.0,0.07593142811003198,8.0,5.785714285714286,6.25,1.0
70.0,71.0,132.0,0.0,145.0,820.0,0.03370269383569161,0.0,6.125,6.125,0.0
116.0,33.0,111.0,88.0,160.0,1479.0,0.007713103629140418,7.0,6.454545454545454,6.25,1.0
116.0,69.0,153.0,223.0,10243.0,0.0,0.012923368557597533,7.0,6.0,5.333333333333333,1.0
51.0,41.0,125.0,67.0,83.0,6877.0,0.021505087311378707,6.0,7.0,4.75,1.0
47.0,26.0,80.0,54.0,111.0,0.0,1.2990280500879578e-301,1.0,6.0,9.5,1.0
61.0,63.0,130.0,0.0,58.0,2892.0,0.03858973210742498,0.0,4.333333333333333,4.333333333333333,0.0
57.0,1915.0,48.0,100.0,252.0,925.0,0.018654257498631026,1.0,5.375,5.966244725738397,0.0
58.0,58.0,124.0,12.0,766.0,2244.0,0.05628701093706033,1.0,5.5,5.5,0.0
90.0,63.0,187.0,86.0,6.0,918.0,0.0026089423052645076,3.0,7.0,5.875,3.0
12.0,30.0,156.0,35.0,203.0,5490.0,0.0,1.0,5.0,8.5,0.0
60.0,78.0,161.0,41.0,80.0,3737.0,1.5588336601055494e-301,1.0,6.857142857142857,5.111111111111111,0.0
126.0,50.0,83.0,0.0,50.0,262.0,0.011159045443685326,11.0,5.083333333333333,6.142857142857143,1.0
75.0,164.0,0.0,0.0,0.0,0.0,0.0,7.0,5.3,7.111111111111111,1.0
110.0,51.0,178.0,64.0,122.0,178.0,0.017750730900204195,6.0,5.785714285714286,5.714285714285714,2.0
47.0,47.0,0.0,0.0,0.0,327.0,0.09336609946250948,1.0,5.0,5.0,0.0
88.0,85.0,150.0,0.0,224.0,6103.0,0.02236189523983426,6.0,6.181818181818182,5.75,0.0
80.0,71.0,253.0,37.0,0.0,1155.0,0.04119342458360128,2.0,5.555555555555555,7.428571428571429,2.0
100.0,100.0,0.0,0.0,378.0,50.0,0.020356716881701,1.0,6.111111111111111,6.111111111111111,2.0
65.0,65.0,0.0,100.0,43.0,3441.0,0.043098401567936484,0.0,5.333333333333333,5.333333333333333,2.0
94.0,113.0,137.0,0.0,0.0,2526.0,0.05209138518406127,1.0,6.363636363636363,6.538461538461538,1.0
66.0,186.0,169.0,55.0,2346.0,1732.0,0.009536406503355252,6.0,7.714285714285714,7.15,0.0
67.0,67.0,131.0,143.0,116.0,5903.0,0.07501166405250356,1.0,5.777777777777778,6.375,0.0
73.0,68.0,45.0,0.0,0.0,1499.0,0.040112466570758294,1.0,8.5,6.875,2.0
66.0,73.0,142.0,0.0,0.0,547.0,0.010897544399238809,3.0,6.5,7.25,0.0
63.0,168.0,150.0,130.0,2022.0,2916.0,0.0,0.0,6.0,6.875,0.0
70.0,1786.0,79.0,120.0,333.0,3510.0,0.047537876446838566,4.0,5.1,6.065420560747664,0.0
114.0,54.0,152.0,66.0,6236.0,5121.0,0.013204293447569643,1.0,6.333333333333333,5.571428571428571,2.0
68.0,52.0,149.0,86.0,0.0,5232.0,0.0554632119528191,4.0,6.428571428571429,5.166666666666667,2.0
18.0,40.0,46.0,0.0,0.0,389.0,0.0,1.0,6.5,5.333333333333333,0.0
89.0,2113.0,170.0,195.0,318.0,2683.0,0.00411697713565127,0.0,6.2,5.969348659003831,0.0
108.0,96.0,321.0,15.0,448.0,2688.0,0.003461417080488191,3.0,6.416666666666667,6.2727272727272725,3.0
49.0,50.0,140.0,39.0,1290.0,9799.0,0.04648689563083807,5.0,5.666666666666667,5.666666666666667,2.0
66.0,53.0,105.0,106.0,133.0,3548.0,1.3579193247790441e-300,4.0,5.555555555555555,5.571428571428571,0.0
76.0,69.0,137.0,0.0,1380.0,795.0,0.009853688236257435,6.0,6.333333333333333,5.666666666666667,1.0
86.0,77.0,164.0,42.0,0.0,696.0,0.022220906149613577,21.0,7.375,5.888888888888889,1.0
45.0,46.0,59.0,29.0,64.0,6831.0,0.09611462536457978,0.0,4.666666666666667,6.25,1.0
75.0,45.0,0.0,0.0,0.0,630.0,1.82612036877166e-301,7.0,4.888888888888889,4.4,0.0
81.0,74.0,107.0,224.0,488.0,4328.0,0.15259519255206472,2.0,4.3076923076923075,4.166666666666667,1.0
47.0,48.0,130.0,150.0,499.0,4951.0,0.02950617228998533,6.0,5.833333333333333,5.833333333333333,1.0
62.0,62.0,161.0,108.0,275.0,2169.0,0.03890314596761965,1.0,5.571428571428571,5.571428571428571,2.0
111.0,71.0,90.0,38.0,126.0,7021.0,0.06914162601155782,1.0,4.769230769230769,5.333333333333333,2.0
57.0,107.0,225.0,21.0,63.0,2654.0,7.523456681583751e-301,2.0,5.2,6.0,1.0
76.0,45.0,89.0,371.0,2300.0,335.0,0.09201779795245184,2.0,5.875,5.4,1.0
55.0,55.0,103.0,91.0,0.0,5989.0,0.1011781341864075,0.0,5.5,5.5,1.0
97.0,46.0,150.0,74.0,9029.0,2102.0,0.020888052627596524,0.0,5.583333333333333,6.2,0.0
52.0,47.0,226.0,33.0,267.0,2076.0,0.00939931594030612,4.0,4.222222222222222,4.0,0.0
47.0,47.0,142.0,13.0,882.0,1703.0,0.08032862040226697,2.0,6.4,6.4,0.0
116.0,28.0,72.0,25.0,61.0,4015.0,0.022436853258532865,2.0,6.416666666666667,7.0,1.0
85.0,96.0,118.0,108.0,936.0,2254.0,0.014169505441604759,6.0,5.818181818181818,6.166666666666667,0.0
116.0,48.0,304.0,0.0,412.0,1111.0,0.006057302905224392,4.0,6.0,6.0,0.0
67.0,50.0,70.0,60.0,364.0,4686.0,0.010341430393868247,4.0,5.375,4.833333333333333,1.0
58.0,58.0,110.0,87.0,0.0,874.0,0.01916543793292923,0.0,5.428571428571429,5.428571428571429,1.0
66.0,66.0,140.0,77.0,19.0,3726.0,0.033170945210806074,0.0,8.5,8.5,0.0
68.0,68.0,160.0,95.0,22.0,5369.0,0.01896281426604379,5.0,4.888888888888889,4.888888888888889,0.0
94.0,100.0,192.0,85.0,1976.0,2245.0,0.018799276399948998,6.0,4.642857142857143,5.538461538461538,1.0
80.0,51.0,162.0,21.0,14.0,1743.0,0.02136585577205017,1.0,5.8,6.0,1.0
71.0,72.0,111.0,32.0,0.0,1887.0,0.06898917654389455,0.0,4.454545454545454,6.0,0.0
102.0,195.0,196.0,55.0,2064.0,4272.0,0.015610119693798401,1.0,6.1,6.777777777777778,0.0
94.0,14.0,58.0,68.0,65.0,2863.0,0.03235943002336642,8.0,5.0,3.5,1.0
78.0,79.0,249.0,0.0,0.0,1587.0,0.011851320169651009,0.0,6.111111111111111,6.111111111111111,0.0
73.0,68.0,181.0,71.0,364.0,6920.0,0.009539053067324454,1.0,5.75,5.777777777777778,0.0
93.0,106.0,267.0,0.0,2223.0,10345.0,0.012428533823027057,0.0,6.818181818181818,6.923076923076923,0.0
73.0,86.0,156.0,201.0,0.0,3930.0,0.04509494837966262,1.0,4.777777777777778,6.3,0.0
85.0,74.0,217.0,0.0,349.0,4272.0,0.01267177212233041,1.0,6.090909090909091,6.75,0.0
66.0,72.0,154.0,230.0,0.0,433.0,0.0949306679197328,2.0,5.555555555555555,5.555555555555555,0.0
101.0,73.0,94.0,0.0,0.0,1067.0,0.027632299050292446,8.0,7.1,5.666666666666667,1.0
100.0,42.0,123.0,0.0,25.0,2158.0,0.04977977529109367,11.0,6.5,5.666666666666667,2.0
113.0,37.0,154.0,33.0,276.0,4035.0,0.027915910193727425,2.0,5.333333333333333,6.75,2.0
61.0,62.0,68.0,238.0,0.0,278.0,0.054038297645316834,2.0,4.888888888888889,5.0,1.0
47.0,47.0,144.0,0.0,0.0,1198.0,0.03235652019535467,6.0,4.285714285714286,3.5555555555555554,0.0
33.0,23.0,134.0,22.0,1921.0,0.0,0.0,4.0,4.4,4.666666666666667,0.0
79.0,56.0,146.0,103.0,622.0,4687.0,0.03797276621977361,1.0,6.2,6.0,0.0
70.0,61.0,227.0,0.0,326.0,7568.0,0.10668419013231556,1.0,5.6,6.571428571428571,0.0
59.0,83.0,112.0,0.0,0.0,3186.0,0.04415661991437577,8.0,6.0,5.818181818181818,0.0
57.0,51.0,120.0,140.0,0.0,2440.0,0.07521855652751028,2.0,5.8,5.714285714285714,1.0
138.0,56.0,124.0,0.0,0.0,4658.0,0.03621169943694162,5.0,6.6923076923076925,5.625,0.0
72.0,72.0,129.0,150.0,105.0,1661.0,0.02897984731713642,2.0,6.875,6.875,1.0
116.0,68.0,0.0,0.0,246.0,15181.0,0.010767396820502201,6.0,5.785714285714286,5.444444444444445,1.0
95.0,74.0,127.0,0.0,14.0,3908.0,0.01907607930862127,9.0,7.090909090909091,6.1,0.0
80.0,81.0,0.0,0.0,0.0,2350.0,0.022956020474640713,4.0,4.2727272727272725,4.363636363636363,1.0
92.0,1642.0,49.0,94.0,243.0,2689.0,0.06870804103972702,6.0,5.583333333333333,6.040609137055838,0.0
68.0,65.0,194.0,0.0,30.0,4301.0,0.06907835423070685,1.0,6.111111111111111,5.2,0.0
116.0,84.0,46.0,0.0,346.0,767.0,0.024033417401864116,9.0,5.642857142857143,5.2,0.0
70.0,66.0,113.0,0.0,40.0,2776.0,0.03048096061373582,10.0,6.428571428571429,6.5,0.0
69.0,69.0,107.0,21.0,0.0,2180.0,0.022246179085380062,1.0,6.0,6.0,0.0
